Term	fdr	es	nes	gene %	lead_genes
ethanol metabolic process (GO:0006067)	0.32315799319135674	0.6474535948392293	1.477119010232422	29.43%	ACSS1;ALDH1A1;SULT1C4;ADH1B;ADH1C;ACSS2
positive regulation of endothelial cell development (GO:1901552)	0.3281980592036667	0.6833572884068524	1.4742964896187978	3.38%	CDH5;CLDN5
positive regulation of establishment of endothelial barrier (GO:1903142)	0.3281980592036667	0.6833572884068524	1.4742964896187978	3.38%	CDH5;CLDN5
regulation of chromosome segregation (GO:0051983)	0.6003025204143384	-0.5900550379517795	-1.4741458861850245	19.25%	RAD18;SMC5;ZNF207
B cell receptor signaling pathway (GO:0050853)	0.3278107114810378	0.701496143885642	1.4741325551770386	14.29%	LIME1;CD79B;CD38
positive regulation by symbiont of entry into host (GO:0075294)	0.3276607509918509	0.6621035258570451	1.4735551802201052	10.91%	HLA-DRB1;CD74;LGALS9
positive regulation of viral entry into host cell (GO:0046598)	0.3276607509918509	0.6621035258570451	1.4735551802201052	10.91%	HLA-DRB1;CD74;LGALS9
modulation of chemical synaptic transmission (GO:0050804)	0.328181068989437	0.45145284784154427	1.4729876734037597	24.45%	ATP1A2;ABR;CPLX3;SYN1;CAMK2A;CPLX1;AGER;BAIAP3;DGKZ;NPTX2;ADIPOQ;DLG4
global genome nucleotide-excision repair (GO:0070911)	0.5986702690624003	-0.3679446650759592	-1.4728743143477674	40.31%	GTF2H5;ERCC4;UBA52;GTF2H1;USP45;RBX1;DDB2;CUL4B;CETN2;GTF2H3;RNF111;UBB;RPS27A
retina homeostasis (GO:0001895)	0.33014460268030926	0.6258540171336304	1.471799769873055	16.75%	AZGP1;ATP1B2;KRT1;LYZ
anterograde trans-synaptic signaling (GO:0098916)	0.3294530180248458	0.4051095881213022	1.4717662420795916	25.50%	KCNIP2;SLC12A7;GABRE;SNCG;NRGN;MINK1;SYN1;HRH2;CHRM2;CPLX1;LPAR3;SCN2B;PLP1;PRKAR1B;NPTX2;SLC1A3;MPZ;DLG4;PRKACA;DTNA
response to organic cyclic compound (GO:0014070)	0.32901137348269976	0.4719098405297593	1.4716133934104858	28.61%	ALPL;BGLAP;SOCS2;GGT7;AQP3;TP53I13;GGT5;ABCA2;IGFBP5;TGFB1;TRPV1
high-density lipoprotein particle remodeling (GO:0034375)	0.32878961709749027	0.6510705144527081	1.4713749425354696	27.11%	APOE;APOA1;ABCG1;SCARB1;LCAT
myelination in peripheral nervous system (GO:0022011)	0.32859931110945156	0.634574586816092	1.4711359224255496	8.44%	MYOC;LGI4;ARHGEF10
skeletal muscle organ development (GO:0060538)	0.32909511543369524	0.5014535564519945	1.470578308740481	8.45%	CSRP3;POPDC2;MYH14;MYOZ2
eye development (GO:0001654)	0.6033239565465561	-0.3291291334888347	-1.4692148846422688	13.08%	FBN1;EFEMP1;COL5A2;COL5A1;PITX2;CEP290;ATF6;TGFB2
fat cell differentiation (GO:0045444)	0.33249637965040213	0.44395976671163295	1.4688976549271315	27.13%	PSMB8;METRNL;PPARGC1A;BSCL2;FAM120B;NR4A2;NR4A1;NR4A3;STEAP4;PRDM16;ADIPOQ;MAFB;TMEM120A;PPARG
negative regulation of myeloid leukocyte differentiation (GO:0002762)	0.6022942160907587	-0.36191467083829565	-1.4677916788788596	10.19%	INHBA;FBN1;LRRC17;ZNF675;CDK6
actin nucleation (GO:0045010)	0.33472509895952895	0.5570389179766306	1.4676452915597615	8.03%	LMOD2;LMOD3;TRIM27
diterpenoid metabolic process (GO:0016101)	0.3348567897307081	0.4473946042204282	1.4672634990127549	23.42%	GPIHBP1;LPL;RDH5;APOE;APOA1;APOB;ALDH1A1;HSPG2;NAPEPLD;ADH1B;BCO2;GPC3
positive regulation of B cell proliferation (GO:0030890)	0.3355529907579322	0.6587025644885806	1.4666463222787458	19.68%	CD74;TNFRSF4;CD38;CD40
positive regulation of rRNA processing (GO:2000234)	0.6015692158095437	-0.5086780445472953	-1.4661530828312497	49.20%	RIOK2;WDR43;UTP15;HEATR1;TRMT112;RIOK1;SIRT7
plasma membrane bounded cell projection assembly (GO:0120031)	0.599769012711661	-0.1964808294760849	-1.4650626762281207	24.06%	ARMC9;DYNC2H1;CEP41;DYNLL1;ABCC4;SHTN1;RAP2B;CEP126;MAK;SCLT1;RAP1B;ARL6;DZIP1;CEP290;S1PR2;CEP162;HSPB11;CDH13;MYLK;B9D1;ARF4;CEP89;LZTFL1;TTC8;RP2;IFT52;CCDC88A;SPAG16;FAM161A;NEK1;TMEM107;CC2D2A;ARL3;BBIP1;RAB23;RAP2A;AHI1;KIF3A;CLUAP1;TMEM237;KIAA0586;TMEM138;RAB11A;CFAP44;HYLS1;KIF3B;INTU;ARL13B;RAPGEF6;TCTN3;BBS7;EXOC5;PIBF1;TMEM216;IFT43
cation transmembrane transport (GO:0098655)	0.3414212198451761	0.47076279325988946	1.463925500172911	31.90%	ATP1A2;KCNJ8;ABCC9;KCNJ11;CACNA1H;ATP13A2;SLC7A8;ATP1B1;SLC7A2;SLC25A29;TRPM4;SLC22A5
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	0.5993022930341504	-0.2157522902758516	-1.4635352291174326	21.73%	RPS19;RPS29;RPL31;RPS15A;RPS23;MAGOHB;RPL37;RPL15;RPS14;RPS3;RPL32;RPL27A;RPL34;RPS6;RPL36;UBA52;RPL37A;RPL28;RPS4Y1;RPL35A;RPL14;RPS5;RPS4X;RPL30;RPL11;RPL12;PABPC1;RPS8;RPLP1;RPL23;RPL3;RPLP0;RPL23A;RPS21;RPS24
protein kinase C signaling (GO:0070528)	0.3423646096220349	0.651529543051044	1.4631738297382422	16.18%	FLOT1;PDGFB;ADGRG1;PLVAP
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	0.3423092288610559	0.5981422074463526	1.4628532570548225	31.24%	PINK1;AKT1;HTRA2;NOL3;HSPB1;TRAP1
regulation of postsynaptic membrane potential (GO:0060078)	0.3418175902708219	0.6492060961620972	1.462721162297041	29.88%	GABRE;AKT1;GSK3A;ARRB2;MPP2
visual perception (GO:0007601)	0.5986176593459059	-0.3292780255894933	-1.4619883445143873	14.84%	COL1A1;EFEMP1;RDH10;COL11A1;RP2;ATF6;MYO9A;OAT
cellular divalent inorganic cation homeostasis (GO:0072503)	0.3445935394843728	0.4065559785487466	1.461304159311863	27.55%	TNNI3;CSRP3;RYR2;TRDN;SLC39A7;CDH5;PTH1R;MT1M;ATP13A2;ATP2A3;RGN;DMPK;ATP2A2;CD40;SLC41A1;CHERP;ATP13A1;ATP1B1
positive regulation of metabolic process (GO:0009893)	0.3492075426552749	0.39105657552304357	1.4590950599298054	30.24%	AGPAT1;GADD45G;ACACB;PPARGC1A;BSCL2;CNOT3;ADRB1;FABP5;GATM;HSF1;CD36;ESRRG;G0S2;ADRB2;ZBTB7B;PPARGC1B;PRDM16;ADIPOQ;CXCR4;UCP2;MFN2;FASN;THRA;FABP4;KDM6B
cellular macromolecule catabolic process (GO:0044265)	0.3506918288653711	0.4869513205611414	1.4581644932544235	27.16%	RNF5;SKIV2L;DENND3;RNASE6;ADAMTS9;HTRA2;FBXO44;DNASE1L1;FBXO6
neurogenesis (GO:0022008)	0.6041167424911013	-0.3172435849863294	-1.4580193749120556	13.08%	CLN5;CHAC1;ANXA1;SPOCK1;ERCC6;SIX4;CDK6;FAT4;TGFB2
RNA catabolic process (GO:0006401)	0.35355802006172965	0.4726112102936753	1.4566955785875142	17.14%	HSPA1A;LSM2;RNH1;DXO;HSPA1B;SKIV2L;RNASE6;ZFP36
substrate-dependent cell migration (GO:0006929)	0.6035996314686827	-0.5419201761676007	-1.4563929530245896	5.87%	ITGA2;ITGA11;SHTN1
negative regulation of neuron death (GO:1901215)	0.3558008085734599	0.4110307635661243	1.4554513051709257	24.55%	HLA-F;PINK1;AGAP2;PPARGC1A;VSTM2L;ATP13A2;CD34;APOE;GBA;AKT1;WFS1;TNFRSF1B;HTRA2;INPP5A;NDNF
liver development (GO:0001889)	0.6019168200454277	-0.3513693648911892	-1.4554109232695733	6.14%	IL6;ANXA1;ARID5B;PCK2;E2F7
positive regulation of nitrogen compound metabolic process (GO:0051173)	0.35742015796937376	0.6495407964137087	1.4544607561344574	17.21%	MTPN;PDGFB;GBA;WFS1
C4-dicarboxylate transport (GO:0015740)	0.35667619936919426	0.6504699927693419	1.4544443033942671	35.01%	SLC25A10;SLC25A22;SLC25A11;SLC25A18;SLC25A30;SLC25A12
cardiac right ventricle morphogenesis (GO:0003215)	0.3579329569965126	0.5603505166127348	1.4536354101530717	4.22%	NKX2-5;HEY2;HAND1
ciliary basal body-plasma membrane docking (GO:0097711)	0.6023978301624568	-0.25992461526617366	-1.4536083956898107	24.00%	CEP78;RPGRIP1L;CEP41;CEP152;DYNLL1;SCLT1;CEP290;AKAP9;CEP135;CEP162;B9D1;CEP89;CC2D2A;HAUS1;AHI1;NPHP1;RAB11A;HAUS2;TCTN3;CEP97;TMEM216
protein polymerization (GO:0051258)	0.35724332846025025	0.4332669008416651	1.4535927036059264	35.47%	CASQ2;CASQ1;FAM107A;COBL;MAPT;AIF1;CORO7;TPPP;CHMP3;TPPP3;GSN;MSRB2;MID1IP1;CHMP4B;PREX1;UBE2S;MICALL2
positive regulation of granulocyte chemotaxis (GO:0071624)	0.35851202626662493	0.5671271650987046	1.4527974818797114	18.64%	THBS4;CD74;DAPK2;S100A14;CCL21
cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)	0.35826463594068236	0.6179721054164031	1.4525829171575046	32.89%	DSG2;CTNNA3;DSC2;PKP2;JUP;CXADR
regulation of ATPase-coupled calcium transmembrane transporter activity (GO:1901894)	0.3594363670113934	0.684545867792747	1.4517470570347573	4.02%	RYR2;PLN
regulation of nitric-oxide synthase activity (GO:0050999)	0.3607684471263018	0.46498236135766247	1.4508625375224877	23.71%	S100A1;DDAH2;CAV3;NOSTRIN;NOS3;APOE;AKT1;DNM2;CYGB;SCARB1
negative regulation of gene expression, epigenetic (GO:0045814)	0.36097803233846976	0.5198938540816405	1.4504853762406662	15.75%	PHF1;TRIM27;BMI1;SPI1
regulation of T cell migration (GO:2000404)	0.3638147130069413	0.6572700257865416	1.448983078499025	18.64%	TNFRSF14;APOD;AIF1;CCL21
regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	0.36575740305483345	0.5921970274677644	1.4479033461892643	8.93%	RGCC;FLOT1;NOTCH4
small RNA loading onto RISC (GO:0070922)	0.6133835016864032	-0.5934065934065934	-1.4476964104319774	40.72%	AGO3;DICER1;AGO1;AGO2;DHX9
positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	0.366291076685133	0.6165672672472687	1.4473535792056027	2.63%	TESC;WNK2
regulation of superoxide anion generation (GO:0032928)	0.3664520788636887	0.6364792056314708	1.4469834900088019	28.48%	AATF;MAPT;TYROBP;ITGB2;TGFB1
cellular response to retinoic acid (GO:0071300)	0.3681334786678258	0.47937362448121407	1.4459586671823563	22.96%	TESC;AQP1;WNT9A;TWF2;EPHA3;WNT6;HTRA2;WNT11
negative regulation of mitochondrion organization (GO:0010823)	0.3686463384893218	0.4735564957297628	1.4454242152371959	24.00%	HSPA1A;PINK1;MAPT;PRELID1;AKT1;BCL2L1;NOL3;ADCK1;PPIF
antibacterial humoral response (GO:0019731)	0.36900045154906713	0.6550950894952364	1.444932979888126	25.37%	HLA-E;HLA-A;RNASE6;PLA2G6
chemical synaptic transmission (GO:0007268)	0.368592329583266	0.37613405986657816	1.4447665806343737	25.50%	KCNIP2;SLC12A7;GABRE;SNCG;NRGN;RAB3A;MINK1;SYN1;TSPOAP1;HRH2;CHRM2;CPLX1;LPAR3;APOE;SCN2B;PLP1;PRKAR1B;NPTX2;SLC1A3;MPZ;DVL1;LIN7A;DLG4;PRKACA;VAMP2;DTNA
regulation of kinase activity (GO:0043549)	0.3679551990369084	0.41470723463806825	1.4447136850285311	29.95%	CDKN1C;HLA-DRB1;TIE1;CD74;MAPT;FLT1;FLT4;EPHA4;EPHA3;FGR;FGFR3;KDR;DDR1;CDKN1B;CSF1R;EEF1A1;TSPYL2;TTN
regulation of fatty acid metabolic process (GO:0019217)	0.36720566407911015	0.5325916672225014	1.444703302350068	28.91%	FABP3;PDK4;ADIPOQ;PRKAA2;PPARD;PPARG;PRKAG2
cellular response to glucagon stimulus (GO:0071377)	0.36905739116426056	0.5572399030509954	1.4436458291282372	35.92%	ADCY4;ADCY5;PRKAR1B;CYSLTR2;ADCY3;PRKACA;ADCY6;PRKAR2B
positive regulation of kinase activity (GO:0033674)	0.3694551229231849	0.40373583102674526	1.4431886557256504	21.04%	EEF1A2;HLA-DRB1;TIE1;CD74;AGAP2;MAPT;FLT1;FLT4;DAXX;EPHA4;EPHA3;FGFR3;KDR;CCL21;DDR1;MAPRE3
phospholipid catabolic process (GO:0009395)	0.36948187701403	0.5710524139049391	1.4428459354578582	29.79%	PLA2G4B;GDPD3;PLA2G4C;SMPD4;PLBD1;PNPLA6
regulation of DNA metabolic process (GO:0051052)	0.6219284934384892	-0.31516381559872425	-1.4425994020375716	68.60%	UBE2V2;POLH;SUB1;SMARCAD1;HDAC8;SMG6;UBE2N;PDGFA;XRCC5;NBN;MPV17;YLPM1;KPNA1;THOC1;MPHOSPH8;USP1;UPF1;SIRT7;CDK9;ALYREF;WDR18;UBE2V1;SMG5
positive regulation of natural killer cell activation (GO:0032816)	0.37084233143550643	0.5980102549231658	1.4419737219589135	12.99%	HLA-E;HLA-F;TYROBP
maturation of 5.8S rRNA (GO:0000460)	0.6215032278644407	-0.4322424000475178	-1.4410173012964467	28.62%	PRKDC;RRP15;WDR12;MAK16;NOL9;MPHOSPH6;C1D
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	0.37518127239896437	0.513607701927577	1.439693718671035	21.04%	RGCC;PDGFB;PROX1;AKT1;MAPRE3
positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	0.37518127239896437	0.513607701927577	1.439693718671035	21.04%	RGCC;PDGFB;PROX1;AKT1;MAPRE3
histone H4 deacetylation (GO:0070933)	0.6213491650261223	-0.5078647397004772	-1.439460208513951	26.87%	HDAC9;REST;HDAC2;SMARCAD1;HDAC8
positive regulation of cholesterol transport (GO:0032376)	0.379579796333206	0.4688795070537331	1.4375709278873292	38.98%	CES1;APOE;APOA1;ADIPOQ;ABCA3;PPARG;ZDHHC8;NR1H2;ABCA7;NFKBIA;EEPD1;GPS2;NR1H3
CENP-A containing nucleosome assembly (GO:0034080)	0.6178448007638765	-0.4896149169200851	-1.4373298525114429	18.51%	ITGB3BP;RSF1;CENPC;MIS18BP1
CENP-A containing chromatin organization (GO:0061641)	0.6178448007638765	-0.4896149169200851	-1.4373298525114429	18.51%	ITGB3BP;RSF1;CENPC;MIS18BP1
lysine metabolic process (GO:0006553)	0.37929679977843267	0.5800226914565503	1.4370683987223514	10.87%	CRYM;OGDH;DLST
lysine catabolic process (GO:0006554)	0.37929679977843267	0.5800226914565503	1.4370683987223514	10.87%	CRYM;OGDH;DLST
positive regulation of lipid transport (GO:0032370)	0.3789406404245359	0.6423364911794398	1.4368966981917446	22.11%	APOE;PRELID1;ADIPOQ;ABCA3
negative regulation of phosphate metabolic process (GO:0045936)	0.6178499978972926	-0.3580514834645173	-1.4355942715582888	4.74%	INHBA;CDKN2B;CDKN2A;DYNLL1
glycerophospholipid biosynthetic process (GO:0046474)	0.3823669961720664	0.35838225564526155	1.4352532498567026	28.81%	AGPAT1;PIP5K1B;PLA2G4B;INPP5J;PIP4K2B;CHKB;PLA2G2A;GPAT3;MBOAT7;PTDSS2;GPAT2;LPCAT1;ETNPPL;GPD1L;APOA1;DGKG;AGK;ABHD3;DGKZ;ABHD8;PITPNM1;PLA2G4C;PLA2G5;PITPNM2;INPPL1;AGPAT2;LPIN3;STARD10;DGKD;SLC27A1;PIK3R3;LCAT;CHKA;GPD1;CSNK2B
PERK-mediated unfolded protein response (GO:0036499)	0.6157960898767348	-0.5724407171775593	-1.4347791473016456	42.81%	DDIT3;CCL2;EIF2S1;NFE2L2;HSPA5
endoderm development (GO:0007492)	0.38376644636131174	0.5849241741818443	1.4344040527387196	36.92%	SOX7;DUSP2;DUSP5;DUSP1;SOX17;GATA4;TBX20
regulation of stem cell proliferation (GO:0072091)	0.6124424371987512	-0.5801041064198958	-1.43434657492282	42.05%	AGO3;EIF2AK2;HNRNPU;YAP1;HMGB2
regulation of B cell receptor signaling pathway (GO:0050855)	0.6086538868279838	-0.4694706500817308	-1.4341568335690704	15.85%	RUNX1;FOXP1;SLC39A10;LYN
protein localization to nucleolus (GO:1902570)	0.6048007328323889	-0.574595910322484	-1.4339725460809054	25.21%	WRN;NOL8;RAN;RPF2
positive regulation of vasculogenesis (GO:2001214)	0.3850794934331512	0.6738973617930172	1.4335905497629864	17.77%	TMEM100;CD34;KDR
leukocyte aggregation (GO:0070486)	0.3874499899831767	0.6892378802986056	1.4323886021968968	17.35%	S100A9;S100A8;BMP7;SEMA4D
protein localization to centrosome (GO:0071539)	0.6048963333148635	-0.41781462706327765	-1.4323332387200676	39.63%	HOOK3;GOLGB1;PIBF1;CCDC14;CEP83;KIAA0753;NEDD1;PCM1
positive regulation of phospholipid transport (GO:2001140)	0.38833897267370715	0.6391194887300323	1.4317644725969967	29.07%	APOE;APOA1;PRELID1;ABCA3;ABCA7
carbohydrate transport (GO:0008643)	0.3877029133581664	0.6359179678429931	1.431696833966978	20.00%	SLC5A1;AQP7;AQP1;AQP3
protein K48-linked deubiquitination (GO:0071108)	0.6039054822138173	-0.468460826202935	-1.431188730931694	3.68%	ATXN3;USP8;USP37
negative regulation of reactive oxygen species metabolic process (GO:2000378)	0.3886831976392957	0.5836829162447565	1.4310019296261707	41.70%	PLIN5;PINK1;AATF;ABCD1;HDAC6;TRAP1;SIRT2;SIRT5
positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	0.5995865324591252	-0.39302823453362273	-1.4297395229589078	6.60%	CDKN2B;THBS1;DAB2;SLC2A10
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	0.5995865324591252	-0.39302823453362273	-1.4297395229589078	6.60%	CDKN2B;THBS1;DAB2;SLC2A10
acidic amino acid transport (GO:0015800)	0.39105588708009265	0.6390455531453362	1.4297358511214162	36.15%	SLC25A22;SLC1A3;SLC25A18;SLC9A3R1;SLC25A12;GIPC1
cartilage development (GO:0051216)	0.5977913949364981	-0.33994655513519645	-1.4288414536265284	12.30%	RUNX1;RUNX2;ITGB8;CD44;TRIP11;ATP7A;NFIB;FGF2
secondary alcohol metabolic process (GO:1902652)	0.3930034573764005	0.4394207882368995	1.428692388181081	28.88%	CES1;IDH2;NR0B2;APOE;GBA;APOA1;APOB;CLN8;ABCG1;IDH3B;CYP27A1;PPARD;LCAT;GBA2
development of primary male sexual characteristics (GO:0046546)	0.5965926901109746	-0.47249269976760155	-1.427709401398758	16.02%	INHBA;SIX4;TGFB2;AKR1C3
cellular response to cAMP (GO:0071320)	0.3948171292651978	0.4653330612836428	1.4276524646789628	15.14%	KCNQ1;DMTN;PDE2A;RAPGEF3;HCN2;AQP1;HCN4
sulfur compound biosynthetic process (GO:0044272)	0.5942008593103271	-0.23205884141874572	-1.4270699908693734	17.43%	VCAN;MGST1;CHAC1;DSE;SLC26A2;CHSY3;ANGPT1;UGDH;PAPSS1;CHST15;B4GALT4;CHST11;GCLM;FMOD;PAPSS2;UST
positive regulation of JNK cascade (GO:0046330)	0.39592170482081285	0.41396864019885476	1.4268688671233085	19.17%	HRAS;GADD45G;SH3RF2;MAP3K11;MINK1;FLT4;MAP3K10;AGER;CCL21;TNFRSF19;MAPK8IP1
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	0.39476193874072807	0.3783648275023441	1.4267048069145458	14.46%	HLA-DRA;RILP;HLA-DRB1;HLA-DPA1;HLA-DRB5;CD74;HLA-DMA;HLA-DPB1;AP2A1;HLA-DQB1;HLA-DMB;DYNLL2;KIF26A
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	0.39476193874072807	0.3783648275023441	1.4267048069145458	14.46%	HLA-DRA;RILP;HLA-DRB1;HLA-DPA1;HLA-DRB5;CD74;HLA-DMA;HLA-DPB1;AP2A1;HLA-DQB1;HLA-DMB;DYNLL2;KIF26A
positive regulation of response to wounding (GO:1903036)	0.3950472328855912	0.5145868772382453	1.4262767645684	14.85%	HRAS;DMTN;SCARF1;PTN;VTN
negative regulation of small molecule metabolic process (GO:0062014)	0.3972294364046732	0.6030749676038192	1.4250846150758982	32.78%	CLK2;GSK3A;ADIPOQ;BCKDK;PGP;CDA
regulation of interleukin-4 production (GO:0032673)	0.3973229729017943	0.5874220187119487	1.4247410626537538	21.89%	HLA-E;HLA-DRB1;LGALS9;FCER1G
DNA conformation change (GO:0071103)	0.6001529661697742	-0.527114967462039	-1.4230218588830748	47.35%	HMGB3;MTERF1;HAT1;HMGB2;ABL1;NAA10
phosphatidylethanolamine metabolic process (GO:0046337)	0.4017143688612476	0.4909018080134508	1.422802701969615	27.68%	CHKB;PLA2G2A;ETNPPL;NAPEPLD;LPIN3;SLC27A1;PLA2G6;CHKA
regulation of lysosomal lumen pH (GO:0035751)	0.5971923392243368	-0.5374513849192692	-1.4225663430601658	34.13%	CLN5;ATP6AP2;TMEM9;TMEM165;VPS33A
acylglycerol metabolic process (GO:0006639)	0.40169937462595895	0.4648078999395013	1.4225100681904268	26.05%	LPL;CAV3;PNPLA2;APOE;DGKG;DGKZ;DGAT1;DGKD;DGAT2;LYPLA2
limb development (GO:0060173)	0.5938072434778027	-0.4669588808028765	-1.4223340492482206	0.97%	COMP;DKK1
vascular transport (GO:0010232)	0.4040046123250961	0.38597344541199746	1.421325825194316	19.78%	SLC5A1;ATP1A2;KCNJ8;SLC4A3;SLC29A2;SLC2A4;ABCC9;ATP1B2;SLCO2B1;SLC38A3;ATP2A3;ATP8A1;AGER;SLC7A8;SLC1A3
negative regulation of heart contraction (GO:0045822)	0.403356847725038	0.682560403167131	1.4212751718557453	11.28%	ATP1A2;PLN;SPX
positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774)	0.4031265017367946	0.6022887778515811	1.4210641669532023	28.98%	HLA-DRB1;BAIAP3;ANO1;PLA2G6;TRPM4
negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	0.5938822294766997	-0.5154125997433088	-1.4207516320395512	2.34%	RPGRIP1L;BICD1
import into cell (GO:0098657)	0.40325624478548117	0.4555834447733176	1.420703852291378	25.20%	SLC12A7;ATP1A2;SLC29A2;SLC47A1;SLC7A8;IL10RA;SLC1A3;NEURL1B;SLC27A1
myotube differentiation (GO:0014902)	0.5905001756032691	-0.47876457456800575	-1.4205548554134952	6.49%	IGF1;ADAM12;SIX4;ADAMTS5
regulation of ruffle assembly (GO:1900027)	0.4043872352260442	0.6740079037463942	1.419967742143293	14.94%	HRAS;PLEKHM1;ABI3
nucleotide-sugar metabolic process (GO:0009225)	0.5893788992971093	-0.5423582832621885	-1.4193932006959338	21.90%	SLC35A3;GFPT1;FUT8;EXTL2
inositol phosphate metabolic process (GO:0043647)	0.4074944163949568	0.44385849265638005	1.4185274841958038	31.41%	IP6K3;ITPK1;NUDT3;INPP5J;PLCB2;IMPA2;INPPL1;INPP5A;IPPK;PLCB4;PLCB3;ISYNA1
glycerolipid catabolic process (GO:0046503)	0.4076729335948092	0.5586434671464164	1.418148485724159	29.79%	PLA2G4B;GDPD3;PLA2G4C;SMPD4;LYPLA2;PNPLA6
lipid modification (GO:0030258)	0.40927597945352123	0.48534096686145256	1.4172300651220056	29.71%	EPHX2;MBOAT7;SGPP2;DGKG;DGKZ;PLPP1;DGKD;PORCN;MBOAT1
regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	0.4078923061076537	0.6777018189955801	1.417129248528292	0.87%	HLA-E;HLA-A
regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	0.4078923061076537	0.6777018189955801	1.417129248528292	0.87%	HLA-E;HLA-A
regulation of actin filament polymerization (GO:0030833)	0.4077759470968009	0.41732514795718484	1.4168662525927418	18.64%	LMOD2;ESAM;MTPN;KANK3;HIP1R;CDC42EP5;CDC42EP4;TWF2;SSH3;CCL21
negative regulation of cytoskeleton organization (GO:0051494)	0.4093121874348643	0.47908515032065174	1.4159788864307408	21.64%	KANK3;CAV3;HIP1R;SHANK3;TWF2;CORO1A;SSH3;TJP1
fatty acid derivative biosynthetic process (GO:1901570)	0.40894838650138765	0.491991858949157	1.4158444907883012	28.15%	HMGCS2;PPT2;BDH1;HSD17B8;GGT7;GCDH;GGT5;FASN
myelination (GO:0042552)	0.409560802404373	0.4390806437936939	1.4152842697693604	21.80%	MYOC;LGI4;ARHGEF10;CMTM8;TPPP;MAL;PLP1;MPZ;CXCR4
fatty acid transmembrane transport (GO:1902001)	0.40892235410897937	0.508625987696508	1.4152152113812795	29.23%	CPT1B;ACACB;CD36;PRKAA2;SLC27A1;ABCD1;PRKAG2;MID1IP1
positive regulation of gap junction assembly (GO:1903598)	0.4093589042872864	0.6822822779542848	1.414729123682512	26.31%	TBX5;IRX3;ACE2;AGT
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	0.41120683108522293	0.4885372112828851	1.4137066765717428	4.16%	PSMB3;PSMB8;PSMB9
histone mRNA catabolic process (GO:0071044)	0.5996173419399222	-0.4539618373535649	-1.4135523992100856	24.87%	ATM;XRN1;DCP2;SSB;MTPAP
pulmonary valve morphogenesis (GO:0003184)	0.4119957839424035	0.5270013103547293	1.4130966130890288	13.37%	HEY2;GJA5;NOS3;HEY1;HEYL
positive regulation of tumor necrosis factor production (GO:0032760)	0.41370476278619467	0.4737200455852351	1.4121043881350748	16.67%	HLA-E;DDT;LPL;LGALS9;TYROBP;AGER;OAS2
ribosomal small subunit biogenesis (GO:0042274)	0.6033253780414295	-0.28747947505616617	-1.4104674039961997	17.99%	RPS27L;RPS19;RPS14;LSM6;RPS6;WDR3;RPS5;SRFBP1;RIOK2
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	0.4175794027506488	0.5192331627388641	1.4103776457017783	18.64%	PDGFB;AGAP2;FLT1;FGR;FGFR3;CCL21
positive regulation of leukocyte degranulation (GO:0043302)	0.4168176700971514	0.6768793706214306	1.41035882562725	18.42%	HLA-F;FGR;ITGB2
negative regulation of interleukin-2 production (GO:0032703)	0.4193740580723599	0.528497075661418	1.4090334996906886	17.70%	TRIM27;VSIG4;LAPTM5;CD34;ZFP36;KAT5
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	0.6041917564273748	-0.2588576304377862	-1.4087070119944287	6.60%	INHBA;CDKN2B;GDF15;GDF6;THBS1;SMAD2;DAB2;SLC2A10
heat acclimation (GO:0010286)	0.41967180123703857	0.672358286916205	1.4082937782361165	6.44%	HSPA1A;HSPA1B
cellular heat acclimation (GO:0070370)	0.41967180123703857	0.672358286916205	1.4082937782361165	6.44%	HSPA1A;HSPA1B
negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048)	0.4242541502424382	0.6571481116693131	1.4062767704275445	8.93%	RGCC;NOTCH4
medium-chain fatty acid metabolic process (GO:0051791)	0.4239630841910939	0.6648609332617093	1.4060891500901027	24.91%	CES1;ABHD3;ACAD9;CRAT
regulation of carbohydrate catabolic process (GO:0043470)	0.6091535703706666	-0.3540763792436099	-1.4051845872530024	38.17%	TPR;NUP93;SEC13;SEH1L;NUP37;NUP107;NUP50;SCARB2;RANBP2;RAE1;EIF6;NUP54
