Term	fdr	es	nes	gene %	lead_genes
GPI anchor biosynthetic process (GO:0006506)	0.2420243118156306	-0.491334934954502	-1.5562156338909325	34.11%	PYURF;PIGF;PIGN;PIGP;PIGL;PIGC;MPPE1;PIGG;PIGQ
histone modification (GO:0016570)	0.24107366069621808	-0.3368468942540626	-1.5562015091902912	40.18%	AURKB;UHRF1;SUPT3H;HDAC2;HDAC10;EZH2;CCNA2;MTA3;INCENP;EHMT1;USP3;TBL1X;CDK2;PHC1;RCOR2;ENY2;NSD3;MORF4L1;MSL3;PRMT7;MIER2;MORF4L2;PRMT2;SIN3A
cellular response to alkaloid (GO:0071312)	0.1944132046794655	0.6453564835571481	1.555710545742937	14.01%	CASQ2;SLC8A1;RYR2;TGM2
glucose homeostasis (GO:0042593)	0.19502718515533454	0.4751527907302645	1.5549749861942876	8.71%	SLC2A4;PDK4;PRKAA2;CAV3;PPARGC1A;NGFR;PPARG
cellular response to hormone stimulus (GO:0032870)	0.19554109484968815	0.4350555300402306	1.5542533647984644	17.95%	ATP1A2;ATP1A3;RAMP3;AKR1C3;CAV1;MEF2C;AKR1C1;NR4A3;THRB;AKR1C2;RAMP1;ARID5A;SFRP1;LMO2
positive regulation of ion transport (GO:0043270)	0.19511489797653728	0.5190017783291083	1.5541719663571822	22.50%	ACTN2;SCN5A;SCN4B;CACNB2;GPD1L;NKX2-5;SCN1B;CAMK2A;WFS1;FHL1
regulation of high voltage-gated calcium channel activity (GO:1901841)	0.19544715508122984	0.7385933434606909	1.553599540855433	5.41%	NPPA;CACNB2
DNA conformation change (GO:0071103)	0.24465296496490418	-0.5472065673065493	-1.5526893552496135	16.50%	TOP2A;TOP1MT;TOP3B;HMGB3;TOP3A
regulation of synapse assembly (GO:0051963)	0.24527262839322203	-0.4476571039634693	-1.5514497567244936	13.22%	GPC6;CLSTN2;PTPRD;EPHB2;ROBO2;LRRC4B;EPHB3
monocarboxylic acid biosynthetic process (GO:0072330)	0.20033929114539653	0.5271485744098456	1.5501342885986575	23.88%	LPL;HOGA1;GATM;ACSM3;MLYCD;HSD3B7;HSD17B8;ALDH1A2
lymphocyte migration (GO:0072676)	0.201379110353538	0.7135392522129413	1.5491371483644334	14.28%	CX3CL1;CCL21;CCL11;CCL2
semaphorin-plexin signaling pathway (GO:0071526)	0.2474792619218893	-0.43051081695045124	-1.5491188028196592	9.06%	SEMA3A;SEMA3E;SH3BP1;NRP2;SEMA6D;SEMA4G
regulation of smooth muscle cell proliferation (GO:0048660)	0.2014393267322435	0.4925513483778197	1.5487608355136926	20.33%	APOD;PDGFB;CX3CL1;PPARG;AIF1;IGFBP5;NR4A3;ELN;NDRG4;RBPMS2;MFN2
regulation of spindle organization (GO:0090224)	0.24703401571882055	-0.5240652146732959	-1.5487417260178988	15.10%	TPX2;FSD1;PSRC1;TACC3
production of miRNAs involved in gene silencing by miRNA (GO:0035196)	0.24671110981840982	-0.6470339872984255	-1.5482272759369784	18.65%	LIN28A;SMAD2;SMAD1
monocarboxylic acid catabolic process (GO:0072329)	0.2030800388744655	0.5692967408459803	1.5473602214234958	14.65%	LDHD;HOGA1;NUDT19;CYP4F12
glycoprotein catabolic process (GO:0006516)	0.2494728499296766	-0.5539050858429156	-1.5455183330323754	19.76%	ADAMTS12;FBXO2;ADAMTS9;FBXO17
negative regulation of amyloid precursor protein catabolic process (GO:1902992)	0.2481011983175354	-0.6407778789768787	-1.545126357705928	26.80%	CLU;APOE;BIN1;RTN4
negative regulation of amyloid-beta formation (GO:1902430)	0.2481011983175354	-0.6407778789768787	-1.545126357705928	26.80%	CLU;APOE;BIN1;RTN4
regulation of neuron projection arborization (GO:0150011)	0.24901223736494504	-0.5662987213950078	-1.5437632083626278	10.44%	GRIP1;MAP3K13;WNT5A
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	0.2096443371152286	0.5452922537767253	1.5430506586430848	27.16%	CD34;CX3CL1;POMC;CD274;IRAK3;GAS6;TLR4;SYT11;VSIR
DNA-templated transcription, termination (GO:0006353)	0.24911515390561648	-0.35962294137831086	-1.5430442228758237	39.97%	POLR2F;SMN1;GTF2H2;TAF1B;MAZ;TAF1D;SLBP;ERCC2;CPSF2;SNRPE;CPSF3;CDK7;NUDT21;MNAT1;CSTF3;GTF2H3;CSTF1
chloride transmembrane transport (GO:1902476)	0.21243082086771078	0.6069624054293318	1.5409782158136798	13.29%	SLC5A1;ANO5;APOL1;GABRE;GLRB
purine nucleotide biosynthetic process (GO:0006164)	0.25131617151035524	-0.5790134529147982	-1.5406132542801068	42.19%	PPAT;AMPD2;PRPS2;PRPSAP2;ADSL;PRPSAP1;PRPS1
cell chemotaxis (GO:0060326)	0.21256762340013186	0.5013797580323918	1.5405106540169395	11.95%	CXCL12;PDGFB;CX3CL1;NR4A1;CCL21;EGR3;CXCR4
response to light stimulus (GO:0009416)	0.25084578002203556	-0.3998453434546765	-1.5402079404344848	22.14%	DRD2;ERCC5;DTL;GTF2H2;MSH6;OPN3;MAPK8;BRSK1;POLD1
negative regulation of heart contraction (GO:0045822)	0.21256324242913316	0.7558608107508399	1.5401486211921964	2.15%	ATP1A2;PLN
regulation of endopeptidase activity (GO:0052548)	0.21249667298052782	0.5332988691025772	1.539809451483198	20.26%	TIMP4;PSMB9;PSMB8;SERPINA3;AGT;SPOCK2;BIRC3;SERPINE1;TIMP3
sodium ion homeostasis (GO:0055078)	0.21253646318858196	0.6337830258607793	1.5394167396860823	14.65%	ATP1A2;ATP1A3;SLC8A1;CYP4F12
bicellular tight junction assembly (GO:0070830)	0.21345230737760892	0.519863211464879	1.5384906028077077	3.19%	ESAM;CDH5;PECAM1;CLDN5
regulation of microtubule polymerization or depolymerization (GO:0031110)	0.2523994169732866	-0.46365696398723916	-1.5383168599240473	8.63%	STMN1;STMN2;SKA1;SKA3
signal peptide processing (GO:0006465)	0.2521531788399522	-0.6056312769010044	-1.537796254599331	39.52%	CLN5;PCSK5;HM13;SPCS2;SPPL3;SEC11A
negative regulation of ATPase activity (GO:0032780)	0.21619522525049853	0.6263407818484498	1.5364534353482149	7.13%	TNNI3;PLN;TNNT2
regulation of sister chromatid cohesion (GO:0007063)	0.25350905072409124	-0.6244619799139168	-1.5362647593605263	37.64%	CDCA5;BUB1;FEN1;DDX11;HDAC8;CTNNB1
sterol homeostasis (GO:0055092)	0.2207703776529692	0.485374822137517	1.533063240431612	12.72%	LPL;FABP3;GPIHBP1;CAV3;CES1;CAV1;AKR1C1;ABCG1;APOB
cholesterol homeostasis (GO:0042632)	0.2207703776529692	0.485374822137517	1.533063240431612	12.72%	LPL;FABP3;GPIHBP1;CAV3;CES1;CAV1;AKR1C1;ABCG1;APOB
ganglioside biosynthetic process (GO:0001574)	0.25676671311148136	-0.615584190328859	-1.532788653986008	13.40%	ST6GALNAC3;B4GALT6;ST3GAL5
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	0.25701253562029824	-0.35549370407719644	-1.5318729640662763	25.44%	CDK1;ARID3A;CCNB1;GTSE1;CDC25C;CHEK2;E2F1;CNOT2;CNOT7;AURKA;RPL26;MDM2;BAX
regulation of interferon-gamma production (GO:0032649)	0.22433275183205012	0.4708912504563374	1.53056915021801	32.71%	LAPTM5;CD274;HLA-DRB1;GAS6;INHA;HLA-DPA1;HLA-A;CD14;TLR4;BTN3A1;VSIR;BTN3A2;DDIT3;PYCARD;ISG15
toll-like receptor signaling pathway (GO:0002224)	0.2247930228805179	0.4494816276364947	1.5299457412839805	30.81%	CD36;S100A9;UBC;S100A1;APOB;IRAK3;BIRC3;S100A14;ITGB2;NMI;MAPKAPK3;CD14;TLR4;MAPKAPK2;UBB;UBE2D1;CTSK;RFTN1
intracellular lipid transport (GO:0032365)	0.22488586259075755	0.5689248863804897	1.5295401712995655	23.07%	FABP3;CPT1A;PRKAA2;ACACB;CPT1B;PRKAG2;SLC25A20
regulation of cellular ketone metabolic process (GO:0010565)	0.2259786085196352	0.48170488721502547	1.528554000943806	9.05%	PDK4;PSMB9;PSMB8;CES1;CAV1
nucleotide-sugar biosynthetic process (GO:0009226)	0.2615416069246904	-0.49110769395658904	-1.5279511119555362	32.84%	PGM3;UGDH;PMM2;GNPDA1;NAGK;NANS;GFPT1;GFPT2
membrane repolarization during action potential (GO:0086011)	0.22672258369757411	0.6578645834230632	1.5276667324611892	21.77%	KCNIP2;KCNQ1;KCNJ2;KCNE4;KCNH2
establishment of apical/basal cell polarity (GO:0035089)	0.2621758443259124	-0.6534588237799293	-1.5267832335336118	7.85%	SLC9A3R1;SH3BP1;FSCN1
renal absorption (GO:0070293)	0.22996950226669838	0.5890670489867089	1.525357911330854	16.02%	HBB;KCNQ1;AKR1C3;SGK1;KLHL3;SLC15A2
protein kinase A signaling (GO:0010737)	0.23081587073562632	0.6976920486181459	1.5245298906340952	1.09%	MYOM1;TTN
regulation of telomere capping (GO:1904353)	0.26424019197026405	-0.5098009715668046	-1.52450812724081	33.98%	AURKB;NEK2;PKIB;SMG6;ATM;MAPKAPK5;HNRNPD
potassium ion export across plasma membrane (GO:0097623)	0.23052336759658273	0.6880847250506072	1.5243596732267155	21.77%	KCNIP2;KCNQ1;KCNA5;KCNE4;KCNH2
negative regulation of T cell proliferation (GO:0042130)	0.23053143253514197	0.6000253963472677	1.5239882449732356	21.43%	GPNMB;TNFRSF14;CD274;HLA-DRB1;CEBPB
positive regulation of keratinocyte proliferation (GO:0010838)	0.2644312947649718	-0.6356438170473302	-1.523639451093415	0.27%	MDK;CDH3
regulation of response to external stimulus (GO:0032101)	0.23069595944662633	0.416551742717067	1.5235450811437645	17.70%	CD36;MGLL;ACE2;CX3CL1;BCL6B;CASP4;CAV1;SPAAR;CXCR4;NLRP1;FGR;BIRC3;DHX58;SAMHD1
cellular response to zinc ion (GO:0071294)	0.2308372786743391	0.6958079336194902	1.5230879817118181	16.79%	MT1X;MT1M;MT1A;MT1E
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	0.23102475681373214	0.45847394932756075	1.5226075898090368	49.93%	NDUFA4;NDUFA8;NDUFA1;NDUFS5;NDUFB7;NDUFV1;NDUFB10;NDUFC1;NDUFB6;NDUFA6;NDUFS1;NDUFS8;NDUFB9;NDUFAB1;NDUFAF1;NDUFV3;NDUFS2;NDUFB8;NDUFA7;NDUFS7;NDUFB3;NDUFB11;NDUFS6;NDUFV2;NDUFB4
peptidyl-lysine modification (GO:0018205)	0.2655859223640706	-0.3238665370296404	-1.522049435861344	44.80%	LOX;LOXL2;NNAT;HDAC10;NUP93;NUP37;SUMO2;P3H4;NUP107;METTL21A;TRIM28;LOXL3;ZNF451;NUP50;NUP155;LOXL1;SENP1;NDC1;GCSH;SAE1;POM121;UBA2;UBE2I;NSMCE2;NUP35;PLOD2;P3H3;SENP2;NUP54;SENP6
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	0.2667089186369718	-0.5637042317322756	-1.5205701975204309	8.87%	PLK1;TRIM6;CHI3L1
nucleobase biosynthetic process (GO:0046112)	0.26589875707246013	-0.6000717360114778	-1.5204584145424402	40.08%	UMPS;PAICS;GMPS;CTPS2;SHMT1;SHMT2
apical junction assembly (GO:0043297)	0.2347269072090267	0.5061765253970073	1.5200483279156627	3.19%	ESAM;CDH5;PECAM1;CLDN5
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	0.26854941292131157	-0.2912699084390531	-1.517951856045448	8.28%	CDH3;CRB2;FLRT3;CDH11;PTPRF;GATA5;GPC6;PTPRD;TRO;ALCAM;TENM3;ROBO2;SDK2;SDK1;PCDHGB4;PCDHB2;TENM4
regulation of smooth muscle contraction (GO:0006940)	0.2402809008116033	0.6035045866667513	1.5166380197379177	26.91%	CHRM2;MYOCD;CAV1;ADRB2;ZDHHC21;CNN1;SRF
tight junction assembly (GO:0120192)	0.24083544793546985	0.509574904256502	1.5160081918402897	3.19%	ESAM;CDH5;PECAM1;CLDN5
lipoprotein biosynthetic process (GO:0042158)	0.2704447236133007	-0.6310459690870351	-1.5158945706908618	14.58%	APOE;ATG10;PIK3C3
regulation of calcium ion import (GO:0090279)	0.2419611894601077	0.5493962442499714	1.5149500133199438	23.92%	CXCL12;PLN;CAV3;PDGFB;CCL2;LGALS3;PSEN2
midbody abscission (GO:0061952)	0.27139251858296914	-0.6571654987527988	-1.5144744455300905	7.00%	KIF20A;CEP55
defense response to Gram-positive bacterium (GO:0050830)	0.2436656404782424	0.5597822331545167	1.5135716951684361	22.70%	TNFRSF14;PLA2G2A;FGR;LYZ;RNASE6;HLA-E;HLA-A
positive regulation of activated T cell proliferation (GO:0042104)	0.2719023083360997	-0.6144248364364921	-1.513434232454407	12.72%	CD24;IGF2;RPS3
lipid catabolic process (GO:0016042)	0.24370341167421222	0.688141746787434	1.5131840902103033	20.15%	LPL;CES1;CYP4F12;HSD11B1;LIPE
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	0.24317142192893001	0.4196940807288438	1.5131098819097304	28.99%	RAMP3;ADCY4;ADCY5;ADGRD1;CHRM2;ADGRL4;GPR4;ADGRG1;VIPR2;PTGER4;AVPR2;PDE2A;LPAR3;GNAO1;ADRB2;RAMP1;VIPR1;GRK5;ADM;ADGRE5;ADORA2A;RAMP2;PTGIR;S1PR1;TBXA2R;ADCY6
positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	0.24270756931755685	0.6701531439450261	1.512999055419742	16.21%	WNK2;TESC;DMD
regulation of smoothened signaling pathway (GO:0008589)	0.2724717239240947	-0.40787567122197743	-1.5123575121783597	40.02%	FGFR2;ARMC9;GLI3;PTCH1;RAB34;KCTD6;RACK1;DLG5;STK36;SMO;WDR11;HERC4;SUFU;TTC23
ganglioside metabolic process (GO:0001573)	0.27254592866041766	-0.5954802830501714	-1.5116166318901545	16.12%	ST6GALNAC3;ST3GAL5;HEXA
positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)	0.24595609683664996	0.7277109755422795	1.5107829495277996	20.78%	CASP4;LAPTM5;HSPA1A;HSPA1B
regulation of axonogenesis (GO:0050770)	0.27310895553335773	-0.3863914286419043	-1.510433113862789	28.41%	EFNB3;SIPA1L1;ROBO2;SLIT2;CHN1;THY1;EPHB3;ROBO1;BRSK1;PAK1;RTN4;PLXNA3
regulation of extracellular matrix assembly (GO:1901201)	0.2459849006520047	0.7269718845131237	1.510425122049281	21.96%	TIE1;AGT;RGCC;EMILIN1
regulation of myeloid leukocyte mediated immunity (GO:0002886)	0.272366185962502	-0.6395220025273067	-1.5102401138796673	19.29%	LYN;STXBP2;DNASE1;FER
positive regulation of macromolecule metabolic process (GO:0010604)	0.24602074298132418	0.3571770702825382	1.510037414862806	25.98%	ACTA1;MYOM1;CD36;KLF2;TTN;RAMP3;DNAJA4;CDH5;CD34;CLDN5;DLL4;PDGFB;KLF4;SLC26A9;HEY1;PPARGC1A;GH1;IL33;LAPTM5;MEF2C;TESC;NR0B2;AVPR2;RGCC;PDE2A;ACTG2;HSPA1A;OLFM1;WNT6;FGF18;FGF1;RNF207;SEC16B;SOX9;GAS6;SCX;ACTA2;CD74;C1QTNF1;HSPA1B;WFS1;EMILIN1;MAPK11;EPB41L4B;TLR4;ACTC1;PIK3R3;AR;GSN;NGF;PID1;RAMP2;HEY2;BVES
negative regulation of interferon-gamma production (GO:0032689)	0.246233345536267	0.5601367286068181	1.5096209559787557	30.37%	LAPTM5;CD274;HLA-DRB1;GAS6;INHA;TLR4;VSIR;DDIT3
phosphatidylglycerol metabolic process (GO:0046471)	0.24594637738606145	0.6537774392118106	1.5094167111846093	20.35%	PLA2G5;ABCA3;PLA2G2A;PLA2G4B
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	0.2730328259782121	-0.31672449259079566	-1.5090229056867859	12.40%	CCNB2;PLK1;CCNB1;PKMYT1;CDKN3;CDC6;CDC25C;CDC25A;CCNE1;CCNF;CCNA2;PSRC1;CCNG2
positive regulation of blood coagulation (GO:0030194)	0.24635070717678298	0.6488322209182125	1.5088176147809504	29.60%	DMTN;ENPP4;SERPINE1;ST3GAL4;THBS1;THBD
cellular response to peptide hormone stimulus (GO:0071375)	0.24637808226689392	0.4107004425158875	1.5084514078278035	34.90%	SLC2A4;ADCY4;ADCY5;NR4A2;NR4A1;PPARG;SORBS1;CAV1;CYSLTR2;INHBB;NR4A3;GOT1;PRKAR2B;PIK3R1;RHOQ;KAT2B;ADCY6;RAB12;CPEB2;TBC1D4;SLC25A33;FOXO1;PRKACA;IRS2;GPER1;SLC39A14
positive regulation of fatty acid oxidation (GO:0046321)	0.2472310247687829	0.648031367033717	1.5075900467589285	18.86%	PLIN5;PPARGC1A;NR4A3;MLYCD
cellular response to organonitrogen compound (GO:0071417)	0.24813373924234983	0.4285771576448698	1.506687764696204	28.25%	KCNQ1;DMTN;HCN2;MEF2C;P2RY2;SPAAR;PDE2A;IGFBP5;HCN4;SFRP1;AKAP6;SOX9;AHR;RRAGD;RAPGEF3;PDE3A;CPEB3;EGR1;CPEB4
regulation of reactive oxygen species metabolic process (GO:2000377)	0.24787143429203	0.45711119223280866	1.5064788076885975	34.61%	PLIN5;PDGFB;ACE2;AKR1C3;AGT;AKR1C1;TGFBR2;CBR1;PID1;NOXA1;GADD45A;THBS1;CDKN1A;DCXR;CYP1B1;SLC25A33;STK17A;SIRT5;BCO2
toll-like receptor 4 signaling pathway (GO:0034142)	0.2477067459091841	0.6366838667981607	1.5062116472782359	23.36%	S100A14;ITGB2;NMI;CD14;TLR4
positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343)	0.2477419186643464	0.7082253539558223	1.5058231468814682	23.36%	LPL;MBP;CD74;TLR4
regulation of cell communication (GO:0010646)	0.24719314505622395	0.48276692657779985	1.5057812633907353	23.18%	CASQ2;TRDN;MGLL;SLC8A1;RYR2;IGFBP7;GRK5;GJA5;TYMP
monocyte chemotaxis (GO:0002548)	0.2474251055948486	0.619582777826161	1.5053227499183766	14.28%	PDGFB;CX3CL1;CCL21;CCL11;CCL2
metanephros development (GO:0001656)	0.2806904571052169	-0.5858268522790124	-1.5027800836990595	10.73%	BASP1;BMP4;ROBO2;PTCH1
regulation of cell aging (GO:0090342)	0.2801323690954667	-0.5744824399076167	-1.502461538844011	13.27%	MIF;FOXM1;NEK6
smooth muscle cell differentiation (GO:0051145)	0.25253631740890725	0.6871889923028582	1.5022454042170423	9.49%	HEY1;TMEM204;MYOCD;MEF2C
glycogen metabolic process (GO:0005977)	0.2527833533992799	0.5097356764299441	1.5017600817100105	33.57%	PPP1R3C;PHKG1;STBD1;PYGM;PYGB;PRKAG2;NR1D1;GYS1;PGM1;GYG1;PHKA1;AGL;GBE1
regulation of cellular amide metabolic process (GO:0034248)	0.28025300961592764	-0.5097792930199175	-1.5016623462148357	49.12%	EIF4E;PGAM1;MAPKAPK5;RBM4B;TMED10;CYFIP1;TCOF1;RBM3;PCIF1
negative chemotaxis (GO:0050919)	0.279339985264448	-0.396462162022579	-1.5016319045923332	10.91%	SEMA3A;SEMA3E;EPHA7;SLIT2;SEMA6D;SEMA4G;SLIT3
regulation of trans-synaptic signaling (GO:0099177)	0.27910780476647773	-0.5097599938804918	-1.501050764730534	10.00%	SLC4A8;RELN;PXK
positive regulation of histone methylation (GO:0031062)	0.28033493327772097	-0.5009869011304504	-1.4995733415650785	50.00%	DNMT3B;BRCA1;MTF2;SMAD4;PHF19;AUTS2;CTNNB1;DNMT1;PAF1
chromatin assembly or disassembly (GO:0006333)	0.2795746584231905	-0.5998272776011919	-1.499406777654947	31.85%	SUV39H2;RBBP4;CHAF1A;TP53;HDAC8
cardiac atrium development (GO:0003230)	0.2565694358497917	0.7233258469564842	1.4993366505927652	20.12%	DLL4;ENG;DAND5;GJA5
regulation of extracellular matrix disassembly (GO:0010715)	0.2794524296184444	-0.6144189383070302	-1.498734231758844	38.64%	FSCN1;PDPN;DDR1;MELTF;DDR2;TGFB1
ion transport (GO:0006811)	0.2574202281205684	0.4653434716380899	1.498560214106425	16.02%	SLC8A1;SLC26A9;SLC15A3;HCN4;GLRB;SLC25A18;SLC15A2
negative regulation of cholesterol storage (GO:0010887)	0.2575677396296976	0.6743286635920501	1.4981735316277347	12.52%	CES1;PPARG;ABCG1
regulation of sprouting angiogenesis (GO:1903670)	0.25743243849795727	0.514101204369292	1.4979037304622196	16.68%	KLF2;DLL1;KLF4;RHOJ;S100A1;FGF18;FGF1
blood vessel diameter maintenance (GO:0097746)	0.25761347336591517	0.5510850600465117	1.497433023114364	28.99%	KLF2;NPPB;ACE2;AGT;NPR1;ACE;EDNRA;EDN1;ADCY6
ethanol metabolic process (GO:0006067)	0.25937005956755443	0.6599159111539867	1.4961338415095935	13.97%	ADH1B;ACSS1;ALDH1A1;ADH1C
regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	0.25905825697403945	0.4745401877868934	1.4959448548721659	27.89%	PDGFB;KLF4;NFIB;NGFR;APLN;PPARG;SPI1;SOX9;ATOH8;JUN;SRF;EGR1
regulation of calcium-mediated signaling (GO:0050848)	0.26211423803372913	0.6455806053440422	1.4938881601484708	29.56%	GBP1;P2RX5;CMKLR1;MAPT;ITPR1;RGN
vasculature development (GO:0001944)	0.26305591346295065	0.5793990480757909	1.4930709130495052	10.07%	SOX18;CDH5;NOTCH4;FLT4
negative regulation of cardiac muscle hypertrophy (GO:0010614)	0.2638934635727152	0.7203913134789381	1.4923182386547809	4.26%	MLIP;CAV3
spliceosomal snRNP assembly (GO:0000387)	0.288073096476818	-0.49600540633368667	-1.4919670660540194	38.00%	SMN1;CLNS1A;SNRPD1;GEMIN8;GEMIN7;SNRPE;PRMT7;LSM4
positive regulation of chemokine production (GO:0032722)	0.26420867181115226	0.5104993392451267	1.491763498637507	23.36%	LPL;IL33;AIF1;CSF1R;OAS3;MBP;CD74;TLR4
regulation of interleukin-10 production (GO:0032653)	0.2636549361982575	0.5131517510587481	1.4916957853669117	35.76%	CD34;DLL1;CD274;HLA-DRB1;TLR4;VSIR;TRIB2;TYROBP;PYCARD;ISG15;STAT3
negative regulation of blood coagulation (GO:0030195)	0.2635432934744402	0.5593689061509666	1.4914060508173217	31.14%	A2M;CD34;PDGFB;F8;SERPINE1;C1QTNF1;EDN1;THBD;PDGFA
regulation of cytokine production (GO:0001817)	0.26432876922186915	0.39726639646139517	1.4906555884235835	28.54%	BTNL9;GPNMB;SRGN;ACE2;IL33;BCL6B;AGT;PTGER4;TNFRSF1B;RGCC;BTN3A3;FGR;HLA-B;TREX1;ACKR1;HLA-DRB1;BCL6;PER1;MAPKAPK2;BTN3A1;IRF7;SYT11;BTN3A2;DDX58
regulation of tube diameter (GO:0035296)	0.2640437311131398	0.7182452750648062	1.4900915208299532	19.33%	NPPB;ACE2;NPR1;ACE
vascular process in circulatory system (GO:0003018)	0.2640437311131398	0.7182452750648062	1.4900915208299532	19.33%	NPPB;ACE2;NPR1;ACE
regulation of catabolic process (GO:0009894)	0.2898852886298604	-0.5539801183193707	-1.4900017960202157	30.88%	FAM83D;CHEK2;TMEM9;MDM2;SNF8
sodium ion export across plasma membrane (GO:0036376)	0.26379242421029075	0.7096071964652206	1.489853724748701	0.86%	ATP1A2;ATP1A3
regulation of actin filament bundle assembly (GO:0032231)	0.26365747246839283	0.5554036000170448	1.4895499591362784	23.86%	SYNPO2L;CX3CL1;PTGER4;SYNPO2;SHANK3;SYNPO
telomere maintenance via telomere lengthening (GO:0010833)	0.290175124919618	-0.47410223597347273	-1.4890802431949606	30.83%	SLX1A;PIF1;TERF1;MRE11;CDK2;WRAP53
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	0.29082208046535746	-0.3246126251116775	-1.4878784789251664	25.44%	CDK1;ARID3A;CCNB1;GTSE1;CDC25C;CHEK2;E2F1;CNOT2;CNOT7;AURKA;RPL26;CDK2;MDM2;BAX
cellular response to oxygen-containing compound (GO:1901701)	0.2671490655281114	0.36407493268899327	1.4873496700415392	25.13%	LPL;PDK4;RAMP3;KCNQ1;PDGFB;DMTN;HCN2;CXCL2;AKR1C3;MEF2C;CD274;RORC;TESC;P2RY2;TNFRSF1B;SPAAR;WNT9A;PDE2A;IGFBP5;HCN4;NR4A3;EPHA3;TGM2;CCL2;WNT6;SFRP1;AKAP6;SOX9;CD68;MAPT;AHR;SERPINE1;RRAGD;ZFP36;ZNF703;RAPGEF3;CD14;TLR4;PDE3A;JUN;NR1D1;PID1
eye morphogenesis (GO:0048592)	0.29184381335018555	-0.5004012876940231	-1.4863856974804173	24.90%	MFAP2;COL5A1;TENM3;COL5A2;FBN2;FBN1
gene expression (GO:0010467)	0.2908587582772706	-0.2401153050111149	-1.4863781906234435	34.72%	TSPAN5;POLR2F;ZC3H11A;RPS29;RPL39;THOC3;EIF4E;RPL37;EEF1A1;NUP93;E2F1;RPS19;RPS15A;RPL27A;RPS23;RPL37A;RPL15;RPL31;RPS3;RPL28;TAF1B;RPS24;RPL18A;MRPL42;MAGOHB;RPL41;NUP37;RPL13;RPS9;RPL14;RPL3;RPL30;RPL23A;NUP107;RPL12;RPL23;RPS20;RPL26;RPS17;RPL7;RBM8A;RPL36A;SMG6;LMF1;SLBP;RPS2;CPSF2;RPS10;HNRNPU;AGFG1;MRPS6;HBS1L;RPL18;RPL32;RRBP1;NUP50;RPS21;GALNT2;RPL6;RPS27;NUP155;RPS14;CPSF3;RPL7A;TSPAN14;RPLP0;SRSF3;DDX19B;HNRNPH1;RPSA;NDC1;RPS5;SRSF9;RPS3A;HNRNPD;RPL11;RPL22;RPS4X;RPL4;RBPMS
regulation of oxidative phosphorylation (GO:0002082)	0.2689801925207941	0.6048362232199502	1.4860342871666261	7.38%	COX7A1;NUPR1
phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	0.27150327834505317	0.6249995452887738	1.4842945713192046	27.05%	PLA2G5;PLA2G2A;PLA2G4C;PLA2G4B;MBOAT1;PLBD1
cellular response to cadmium ion (GO:0071276)	0.2725475670458704	0.5993777966906004	1.4833671611792698	29.58%	AKR1C3;MT1X;MT1M;MT1A;MT1E;JUN;MT2A
translation (GO:0006412)	0.29441668213310324	-0.25956844574204574	-1.4833423977412095	34.66%	RPS29;RPL39;RPL22L1;RPL37;EEF1A1;RPS19;RPS15A;RPL27A;RPS23;RPL37A;RPL15;RPL31;RPS3;RPL28;RPS24;RPL18A;MRPL42;RPL41;RPL13;RPS9;RPL14;RPL3;RPL30;EEF1D;RPL23A;RPL12;UBA52;RPL23;RPS20;RPL26;RPS17;RPL7;RPL36A;RPS2;RPS10;MRPS6;HBS1L;RPL18;RPL32;RRBP1;RPS21;RPL6;RPS27;RPS14;RPL7A;RPLP0;RPSA;RPS5;RPS3A;RPL11;RPL22;RPS4X;RPL4
calcium ion transport into cytosol (GO:0060402)	0.27253061544090185	0.6130013136504107	1.4829924000394876	19.78%	SLC8A1;RYR2;ADRA1A;JPH2;ITPR3
negative regulation of cell-matrix adhesion (GO:0001953)	0.27419769402109506	0.5019548044485189	1.4817977909214266	8.56%	APOD;FAM107A;MYOC;DMTN;JAG1
cellular response to copper ion (GO:0071280)	0.2739135173995983	0.681948688170159	1.4815907911775128	16.79%	MT1X;MT1M;MT1A;MT1E
positive regulation of nervous system development (GO:0051962)	0.29717886329708393	-0.4142556848743414	-1.4806019413127796	13.22%	CLSTN2;PTPRD;EPHB2;NAP1L1;MME;LRRC4B;EPHB3
negative regulation of chemokine production (GO:0032682)	0.27581660551324577	0.6358342283148297	1.4803112842187813	22.39%	APOD;KLF4;OAS3;SIGIRR
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	0.2969213898091291	-0.32271371375904584	-1.4800634443414056	10.10%	CDK1;ARID3A;FOXM1;CCNB1;GTSE1;CDC25C;CHEK2;E2F1
