Term	fdr	es	nes	gene %	lead_genes
high-density lipoprotein particle remodeling (GO:0034375)	0.5135689880030639	0.5942747041012935	1.3218686034901692	40.62%	APOA1;APOE;LCAT;SCARB1;ABCG1;PLTP
cytokine-mediated signaling pathway (GO:0019221)	0.5130436716817611	0.30190650521696555	1.3217972012568306	30.14%	HLA-E;HLA-B;HLA-A;PSMB3;IFI27;HLA-DRB1;HLA-DRA;HLA-DPA1;PSMB8;CAMK2B;CDIP1;PSMB9;HLA-F;TNFRSF14;CRK;PDGFB;IRF6;HLA-DPB1;TNFRSF1B;HLA-DQB1;F13A1;POMC;TRIM26;IRF7;BST2;PLVAP;HLA-DRB5;CD36;TNFRSF6B;CCL21;AKT1;IL3RA;NCAM1;JUNB;RORC;FOS;IFNGR2;CAMK2A;BCL2L1;CSF1R;IL17RC;SOCS2;CNTFR;CISH;CXCL2;SPI1;CDKN1B;MX1;CSF3R;S1PR1;OAS2;TNFSF13;MX2;INPPL1;SOCS1;HLA-C;IL20RA;PRKACA;TNFSF12;RAPGEF1;IL6R;TNFRSF4;PSMC1;TNFRSF25;EGR1;FCER1G;IRF1;TGFB1;EDA;OAS3;PSMD3;CD40;FLT3LG;LAMA5;SAMHD1;UBE2V1;CTF1;FSCN1;TRAF1;IL27RA;LCP1;SLC27A1;IL11RA;NFKBIA;EIF5A;TYK2;IFI6;TAB1
cardiac right ventricle morphogenesis (GO:0003215)	0.5130616306367372	0.5526959682353914	1.3215294841931513	10.93%	NKX2-5;HAND1;HEY2
RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)	0.6504109342489269	-0.4372246696035243	-1.3213455295128056	56.34%	POP1;RPP30;RNASEH1;RPP40;DICER1;KHNYN;NUDT16;POP7
cellular amino acid catabolic process (GO:0009063)	0.5129865166600373	0.3621332768557998	1.321286379363566	38.93%	CRYM;OGDH;PRODH;ALDH4A1;HOGA1;CARNS1;AMT;NOS3;GCSH;DLST;DDO;GOT2;GCDH;MCCC2;GOT1;SHMT1;BCKDHA;ALDH5A1;BCKDK;ACADSB;MCCC1;ACAD8;AUH;HIBADH;KYAT1;HSD17B10
limb development (GO:0060173)	0.6489007349130517	-0.4706668328208511	-1.3207293065519654	1.10%	COMP;DKK1
protein hydroxylation (GO:0018126)	0.6460789370687259	-0.5520062319361371	-1.3206281300931926	21.22%	PLOD2;ASPH;P3H4
actin nucleation (GO:0045010)	0.5145078842689228	0.481033979977017	1.32046570750884	1.50%	LMOD2;LMOD3
skeletal muscle organ development (GO:0060538)	0.5140638467407592	0.46262177982866676	1.3203622708545624	11.06%	CSRP3;POPDC2;MYH14;MYOZ2
actin-mediated cell contraction (GO:0070252)	0.5143726249907533	0.6256458419398199	1.3200022786836465	26.21%	ACTC1;PDPN;GSN
acidic amino acid transport (GO:0015800)	0.5198031634234118	0.5844052353614451	1.3177563807473034	36.41%	SLC1A3;SLC25A22;SLC9A3R1;GIPC1;SLC25A12
UDP-N-acetylglucosamine metabolic process (GO:0006047)	0.6506496647400466	-0.39426891927814467	-1.3177026462601948	14.36%	SLC35A3;GNPNAT1;GFPT1;PGM3;GNPDA2
positive regulation of fatty acid biosynthetic process (GO:0045723)	0.5205627584601552	0.5906278398103415	1.3172030087937099	31.83%	APOA1;MID1IP1;NR1H3;NR1H2;ABCD1
regulation of histone acetylation (GO:0035065)	0.5210382913734415	0.4382234958032299	1.3167741563630173	45.10%	PPARGC1A;RAPGEF3;MYOCD;NOC2L;SPI1;HDAC5;THAP7;RPS6KA4;MAPK3;TADA2A;FLCN;TADA2B
substantia nigra development (GO:0021762)	0.5205767796843559	0.40074860282701397	1.3166842510403398	10.59%	YWHAE;NDRG2;CALM3;S100A1;CKB;MAOB
negative regulation of lymphocyte proliferation (GO:0050672)	0.5225713784756583	0.5152567723434485	1.3156750467140887	16.38%	HLA-DRB1;VSIG4;TYROBP;DLG5
venous blood vessel development (GO:0060841)	0.5238215312729247	0.6303315578319798	1.3149588063826378	21.09%	APLNR;PROX1;ACVRL1
regulation of interferon-gamma production (GO:0032649)	0.5234783645769812	0.41063319893879546	1.3148159678526552	14.65%	HLA-A;HLA-DRB1;HLA-DPA1;SCRIB;HLA-DPB1;LAPTM5;TRIM27
inositol phosphate catabolic process (GO:0071545)	0.5241482063644138	0.532034100947049	1.314344952920354	36.23%	NUDT3;INPP5J;INPP5A;IMPA2;INPP5K;INPP1
atrioventricular valve development (GO:0003171)	0.5252584581274818	0.5161182502883055	1.313684144420931	10.37%	APLNR;GJA5;HEYL
proteasome assembly (GO:0043248)	0.6576474137445448	-0.4535443909153476	-1.313642472004992	54.70%	PSMG2;PSMD10;POMP;PSMD11;PSMD9;PSMD5;ADRM1
dicarboxylic acid catabolic process (GO:0043649)	0.5251928459962397	0.5365002163941525	1.3134463848214637	28.31%	QPRT;MTHFS;DDO;GOT2;GOT1
response to interferon-gamma (GO:0034341)	0.5249332565048511	0.41143080882350325	1.3132823256725552	24.92%	CD74;HLA-DPA1;BST2;CCL21;AIF1;GBP4;DAPK3;LGALS9;CD40
positive regulation of dendritic spine development (GO:0060999)	0.5248528425352252	0.5317891196672255	1.3130326316518957	21.55%	SHANK3;CAMK2B;DLG5;APOE
negative regulation of stress-activated MAPK cascade (GO:0032873)	0.5254471637058337	0.42207459634021544	1.3125814351418177	15.81%	SH3RF2;PINK1;PER1;KLHL31;DUSP1
regulation of glomerular mesangial cell proliferation (GO:0072124)	0.5250012934662283	0.6214996120614653	1.312487361673478	20.50%	PDGFB;BMP7;IL6R
regulation of microtubule cytoskeleton organization (GO:0070507)	0.524409523549531	0.42665879465606094	1.3124559908072866	33.32%	FAM107A;TPPP;MAPT;EPHA3;MAPRE3;MARK2;EFNA5;STMN3;PRKAA2;GAS2L1
cellular response to lipid (GO:0071396)	0.5245179867506938	0.32573021476825137	1.3121337273959206	22.88%	ATP1A2;ATP1A3;ADCY5;RAMP3;TESC;PABPN1;TNFRSF1B;NFKBIL1;LPL;AQP1;SBNO2;PDK4;RORC;ZFP36;WNT9A;WNT11;CXCL2;EPHA3;WNT6;KAT5;TWF2;ADAM15;NR1D1;GIT1;ZNF703;HTRA2
icosanoid secretion (GO:0032309)	0.6585639819587819	-0.497334927498914	-1.3121196316719097	6.16%	LEP;ANXA1;ABCC4
negative regulation of biomineral tissue development (GO:0070168)	0.5255905051693233	0.475851910935899	1.3114870247477484	35.33%	HEY2;NOS3;HEY1;TRPM4;TGFB1;GAS6;NOTCH1
negative regulation of osteoclast differentiation (GO:0045671)	0.6601822652746268	-0.46811907073261255	-1.3102967341114935	1.84%	LRRC17;FBN1
positive regulation of histone deacetylation (GO:0031065)	0.5284079866281455	0.532483654374533	1.3102215808724242	5.80%	APLNR;ZBTB7B
regulation of neutrophil chemotaxis (GO:0090022)	0.529570514928455	0.4689257331492751	1.3095631308900284	10.13%	CD74;THBS4;DAPK2;CCL21
negative regulation of myoblast differentiation (GO:0045662)	0.5307198195504744	0.557524271820248	1.308951306041834	5.17%	ANKRD2;DLL1
intracellular estrogen receptor signaling pathway (GO:0030520)	0.5302787353029943	0.5288830233951859	1.3088572561098302	17.07%	EGLN2;PPARGC1B;RBFOX2
pharyngeal system development (GO:0060037)	0.5304901569515807	0.5618045296843573	1.3085457207184776	15.97%	NKX2-5;BMP5;BMP7
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	0.5311756069981062	0.6075165963302167	1.30806626897787	12.40%	HSPA1A;BCL2L1
regulation of NMDA receptor activity (GO:2000310)	0.530571351557137	0.5601110302940049	1.3080353261733353	18.99%	ACTN2;CAMK2B;CAMK2A;DLG4
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	0.5302514187306439	0.5021282946774721	1.3078951956818023	32.74%	PINK1;AKT1;HTRA2;NOL3;HSPB1;TRAP1
positive regulation of cholesterol storage (GO:0010886)	0.5297684436176396	0.6102931058208338	1.3078222944554951	39.01%	LPL;APOB;SREBF2;SCARB1;EHD1
heat acclimation (GO:0010286)	0.5285045112089307	0.6186022689437879	1.3077889670741563	8.75%	HSPA1A;HSPA1B
cellular heat acclimation (GO:0070370)	0.5285045112089307	0.6186022689437879	1.3077889670741563	8.75%	HSPA1A;HSPA1B
negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	0.5293253199750073	0.48133683244496206	1.307230127999983	35.42%	CALM3;DMTN;CADM4;SPRY2;INPP5K;DGKQ;SIRT2
microtubule anchoring at microtubule organizing center (GO:0072393)	0.6662233726641141	-0.4616514718143786	-1.3069041127944754	35.13%	BICD1;HOOK3;KIF3A;BBS4;NIN
diol metabolic process (GO:0034311)	0.5296850150109608	0.5820471783313733	1.3068653960667134	29.00%	AKT1;NOS3;SGPP2;PLPP1;SPR
eye development (GO:0001654)	0.6634254513670154	-0.2982286728394983	-1.3068039721427882	11.87%	EFEMP1;FBN1;COL5A2;PITX2;COL5A1;CEP290;ATF6
cellular response to drug (GO:0035690)	0.5294664104435827	0.5479783415889463	1.3066932084388723	4.95%	KCNH2;KCNQ1
mesenchyme morphogenesis (GO:0072132)	0.5288656275034325	0.49304194624322817	1.306655361823593	21.09%	TBX2;HEYL;NOS3;HEY1;ACVRL1
regulation of skeletal muscle cell differentiation (GO:2001014)	0.5282089366295267	0.6156367540891617	1.306647438331788	10.00%	KLHL41;MYOCD
regulation of B cell proliferation (GO:0030888)	0.5283573761990007	0.4996150352065218	1.3063610158387264	24.92%	CD74;TYROBP;CD38;TNFRSF4;CD40
zinc ion transport (GO:0006829)	0.5285615008035354	0.5386690581970683	1.306037062935413	20.59%	SLC39A7;SLC30A3;SLC30A2;SLC30A1
nucleoside metabolic process (GO:0009116)	0.5280147548941834	0.6162265802203437	1.3059942816063492	12.10%	TYMP;MACROD1
positive regulation of protein kinase activity (GO:0045860)	0.5292192094200577	0.33112484213336424	1.3052877265976834	30.29%	DOK7;CALM3;PDGFB;AGAP2;GH1;DAXX;CCL21;ACE;CSF1R;ADRB2;MAPRE3;DLG4;MARK2;MINK1;EFNA1;GPRC5B;IL6R;EGR1;MTCP1;RPTOR;TELO2;STRADB;TAOK2;MAP2K2;SLC27A1;AGT;STK11;PRKAG2
negative regulation of cell growth (GO:0030308)	0.5289733827715271	0.33074464047397645	1.3051300317450205	30.87%	MYL2;HSPA1A;HYAL1;SEMA3G;NPR1;BST2;HSPA1B;NPPB;SIPA1;RERG;WNT11;CDKN1B;ADAM15;TSPYL2;ACVRL1;GSK3A;TGFB1;DNAJB2;SOX17;CCDC85B;CDKN2D;PPP1R9B;ULK1;APBB1;STK11;NDUFS3
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	0.5288223938288301	0.4054741514800345	1.3049371068269735	22.03%	MYPN;ROBO4;DSG2;VSTM2L;L1CAM;NECTIN1;BSG;MPZL2;MYOT;OBSL1
regulation of small molecule metabolic process (GO:0062012)	0.5287931131930653	0.44018590919941103	1.3047025073182168	34.45%	PDK4;RORC;EPHX2;ACADVL;GNB3;MLYCD;APOE;PDK2;BCKDK;DGKQ
negative regulation of mitochondrion organization (GO:0010823)	0.5290927861804597	0.43824787605180227	1.3043568862502055	24.34%	HSPA1A;PINK1;AKT1;MAPT;BCL2L1;PRELID1;PPIF;NOL3
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	0.5292731514788882	0.4326771269437882	1.3040571154538767	8.03%	CASQ1;JPH2;APLNR;CALM3;TRDN
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	0.6678828402348217	-0.21915061758572085	-1.3039312797832219	16.53%	ITGB3BP;EML4;DYNLL1;NEK6;CEP126;SGO2;SPDL1;ZWILCH;BUB3;CENPC;EFHC1;NSL1;SEC13;RAN;KIF2A
activation of protein kinase A activity (GO:0034199)	0.5289819630569349	0.502674759800867	1.3039249157984691	38.42%	ADCY5;ADCY4;PRKAR1B;PRKACA;PRKAR2B;ADCY3;ADCY6;ADCY9
negative regulation of blood vessel morphogenesis (GO:2000181)	0.5287001390461821	0.3653196808078031	1.3037933856697874	14.71%	RGCC;STAB1;FOXO4;ECSCR;CLDN5;THBS4;NPR1;NPPB;HSPG2
hexose transmembrane transport (GO:0008645)	0.5295605526919771	0.49238835320129676	1.303211656972424	8.47%	SLC5A1;SLC2A4;SLC2A11
sprouting angiogenesis (GO:0002040)	0.5297308053323362	0.3663204383406885	1.3029027495327847	13.12%	RAMP2;NR4A1;DLL1;NRARP;KDR;PGF;AKT1;FLT4;EGR3
cellular response to misfolded protein (GO:0071218)	0.5302171809386871	0.4550359734634746	1.3024668927635255	3.42%	RNF5;STUB1;BAG6
positive regulation of GTPase activity (GO:0043547)	0.5295614721342908	0.3180759541613109	1.302462282748484	22.26%	TAX1BP3;ABR;HRAS;ARHGEF15;ADRB1;RAP1GAP2;SCRIB;RASGRP2;RAPGEF3;ARHGAP27;ITGA6;ARHGEF10;TGM2;CCL21;ADPRH;SIPA1;WNT11;RGS6;SEMA4D;RGS1;SGSM1;TBC1D10A;TBC1D17;EVI5L;RAPGEF1;TBC1D1;TBC1D4;SLC27A4;TBC1D14
copper ion transport (GO:0006825)	0.6692508796165434	-0.47452555159819604	-1.3023679051963297	14.25%	ATOX1;ATP7A;SLC31A2;SLC31A1
positive regulation of protein metabolic process (GO:0051247)	0.5321139115013397	0.33937059958676663	1.3012714195534	37.24%	RILP;MTPN;EGLN2;ASB11;AKT1;NSF;GBA;WFS1;CDKN1B;TNFSF12;WWP1;APOE;GSK3A;TGFB1;KLF2;FZR1;GPC3;ABCA2;KLF4;NFKBIA;AGT;NR1H3;NR1H2;LDB1;AXIN1;RAB1B;VCP;PRMT1;MAP2K5
pericardium morphogenesis (GO:0003344)	0.5322800700032547	0.5877569480152152	1.3009753962049286	15.97%	DLL4;BMP5;BMP7
response to organophosphorus (GO:0046683)	0.531933091198925	0.6051038348992419	1.300849200406144	9.02%	ABCC9;KCNJ11
positive regulation of signaling (GO:0023056)	0.5358213182752184	0.4482176338443189	1.2991775499194496	19.40%	RAMP3;SCRIB;TBX5;NSF;DLG4;BVES
negative regulation of calcium ion import (GO:0090281)	0.5360661926859991	0.622426791109478	1.2988160671533118	20.59%	PLN;TRIM27;SLC30A1
oligosaccharide biosynthetic process (GO:0009312)	0.5364593535821054	0.4892142738763212	1.2981916217397578	24.02%	ST6GALNAC6;B3GALT4;ABO;B3GALT2;ST3GAL4
carbohydrate biosynthetic process (GO:0016051)	0.5364593535821054	0.4892142738763212	1.2981916217397578	24.02%	ST6GALNAC6;B3GALT4;ABO;B3GALT2;ST3GAL4
keratinocyte differentiation (GO:0030216)	0.6790319378799616	-0.38886648456599227	-1.297488717121498	10.81%	CSTA;ANXA1;AKR1C3
mitotic G1/S transition checkpoint signaling (GO:0044819)	0.6764687881201152	-0.534740123451125	-1.2972751152887916	23.07%	RPS27L;PRKDC;TP53
protein localization to centrosome (GO:0071539)	0.6745613475838748	-0.3651953606756523	-1.2968305760257575	33.51%	HOOK3;GOLGB1;PIBF1;CCDC14;NEDD1;BBS4;CEP83
positive regulation of tumor necrosis factor production (GO:0032760)	0.5395387012779447	0.4202300832917823	1.2967932005318499	24.49%	HLA-E;DDT;LPL;TYROBP;AGER;OAS2;OAS3;LGALS9
regulation of actin cytoskeleton organization (GO:0032956)	0.5392906333294315	0.3452481697302328	1.2966422598695317	33.44%	FAM107A;ESAM;CRK;DMTN;HIP1R;RAPGEF3;BST2;RHOC;CSF1R;ABI3;CORO1A;EPHA3;TWF2;RHOB;EFNA5;DAPK3;TAOK2;FSCN1;RHOBTB2;RHOQ;CDK10;ARHGAP44;ARHGDIA;ARHGAP17
Golgi inheritance (GO:0048313)	0.6721162071249964	-0.4229074889867842	-1.2966284994664097	57.77%	VCPIP1;PDCD10;VRK1;YWHAZ;GOLGA2;GBF1;STK25;STX5
positive regulation of striated muscle cell differentiation (GO:0051155)	0.5425099712447811	0.45251663261724906	1.2952407134904655	10.00%	SMYD1;MYLK3;LMOD3;PROX1;MYOCD
regulation of cardiac muscle cell apoptotic process (GO:0010665)	0.5422769334919717	0.5439376026585248	1.2950783711941765	12.21%	NKX2-5;PPP1R10;CAMK2A
energy derivation by oxidation of organic compounds (GO:0015980)	0.5419961974654209	0.4873880612340792	1.2949349725581265	16.43%	COX4I2;PPARGC1A;COQ10A;NR4A3;ACADVL
positive regulation of growth (GO:0045927)	0.5425118021770484	0.367935922094542	1.2945208249130313	14.49%	S100A9;HYAL1;MTPN;GH1;S100A8;AKT1;PRSS2;WFS1
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	0.5423940149625934	0.4301947069418718	1.2943037603171486	4.00%	PSMB3;PSMB8;PSMB9
protein exit from endoplasmic reticulum (GO:0032527)	0.6763954998405193	-0.34162225421076003	-1.293884615225561	18.85%	DERL2;SEL1L;LMAN1;SEC13;FAF2;SEC61B
positive regulation of cytokine production (GO:0001819)	0.5456183027477929	0.3063202826589777	1.2928551265097363	24.92%	HSPA1A;HLA-E;FLOT1;HLA-A;RGCC;CD74;AGPAT1;HLA-DPA1;TNFRSF14;SCRIB;ZBTB7B;CD34;HLA-DPB1;LPL;IRF7;HSPA1B;LAPTM5;FLT4;TYROBP;AIF1;CSF1R;MAPK11;TRIM27;AGER;FGR;AGPAT2;IL6R;NFKB2;EGR1;FCER1G;IRF1;TGFB1;C3;KAT2A;LGALS9;CD40
mitochondrion organization (GO:0007005)	0.5473345001582526	0.31434922090688305	1.2919709289323682	26.50%	CHCHD10;SLC25A6;PINK1;DNAJA3;HIGD1B;TYMP;MYH14;PPARGC1A;TIMM22;ESRRA;AKT3;NOS3;MTX1;BCL2L1;ATP23;GBA;MX1;RHOT2;MX2;SLC25A4;CLUH;AFG3L2;DNM2;MFN2;MIEF2;TOMM40;ATPAF1;MTFP1;ATAD3A;WDR81
cell proliferation in forebrain (GO:0021846)	0.6794973729499721	-0.5107469847344079	-1.291518416100855	8.72%	DOCK7;HOOK3
regulation of ruffle assembly (GO:1900027)	0.5494530725886565	0.5454455072074453	1.2909329833599643	15.03%	HRAS;PLEKHM1;ABI3
regulation of release of cytochrome c from mitochondria (GO:0090199)	0.5489546685984192	0.4184867162700372	1.2908608609615722	24.34%	PINK1;MOAP1;PLSCR3;AKT1;BCL2L1;PRELID1;PPIF;TNFSF10;NOL3
sister chromatid segregation (GO:0000819)	0.6788679293624778	-0.3540725702663615	-1.2906286685336632	30.06%	SGO2;NSL1;ZNF207;RAN;SMC4;SMC1A;ZW10
positive regulation of T cell migration (GO:2000406)	0.5512418760213653	0.5426324761184709	1.2897872451097285	12.93%	TNFRSF14;CCL21;AIF1
regulation of glucan biosynthetic process (GO:0010962)	0.5522269014848117	0.5471419333497785	1.288919518393076	32.67%	PPP1R3A;AKT1;PPP1R3G;PPP1R3F;INPP5K
regulation of glycogen metabolic process (GO:0070873)	0.5522269014848117	0.5471419333497785	1.288919518393076	32.67%	PPP1R3A;AKT1;PPP1R3G;PPP1R3F;INPP5K
regulation of interleukin-4 production (GO:0032673)	0.5523164416478127	0.5358538466179933	1.288644548896473	2.20%	HLA-E;HLA-DRB1
negative regulation of gene expression, epigenetic (GO:0045814)	0.553293986092039	0.437660026702457	1.288047811958711	15.87%	PHF1;BMI1;TRIM27;SPI1
negative regulation of protein serine/threonine kinase activity (GO:0071901)	0.5548423094523	0.35317318473760273	1.2871934472782913	33.25%	CDKN1C;CAV3;RASIP1;DUSP7;PRKAR1B;MYOCD;AKT1;GBA;DUSP1;CDKN1B;BMP7;APOE;PRKAR2B;PKIA;SPRY4;AGT;SPRY2;LRP5;INPP5K;PKIG
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	0.5544009539973532	0.45186687829573174	1.287114743511898	23.83%	RGCC;HYAL1;AKT1;AIF1;CCND3;RPTOR
low-density lipoprotein particle remodeling (GO:0034374)	0.5548029290562404	0.6103847869067471	1.2867232160655322	29.21%	PLA2G2A;APOB;PLA2G5;AGT
neurotransmitter receptor transport to postsynaptic membrane (GO:0098969)	0.5561695350357315	0.608926047030059	1.2859724027280113	7.23%	SCRIB;GRIP2
aerobic electron transport chain (GO:0019646)	0.554952235461863	0.3447171981389083	1.2859210914982713	44.93%	COX6A2;NDUFA3;NDUFA6;COX4I2;CYC1;SDHA;COX5A;NDUFV1;UQCRC1;NDUFB10;NDUFB7;NDUFS3;NDUFA8;NDUFB11;NDUFS7;NDUFS6;UQCRFS1;NDUFS8;COX5B;NDUFAB1;NDUFA1;COX10;NDUFA10;NDUFB8;NDUFS2
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	0.554952235461863	0.3447171981389083	1.2859210914982713	44.93%	COX6A2;NDUFA3;NDUFA6;COX4I2;CYC1;SDHA;COX5A;NDUFV1;UQCRC1;NDUFB10;NDUFB7;NDUFS3;NDUFA8;NDUFB11;NDUFS7;NDUFS6;UQCRFS1;NDUFS8;COX5B;NDUFAB1;NDUFA1;COX10;NDUFA10;NDUFB8;NDUFS2
epithelial cell-cell adhesion (GO:0090136)	0.5553704583154928	0.5146383736596845	1.2855173819270223	25.39%	THBS4;BVES;KIFC3;PLEKHA7;JUP
ribosomal large subunit biogenesis (GO:0042273)	0.6895521905475918	-0.23746380797615194	-1.2854623049619531	35.64%	RSL1D1;RPL35A;RPL14;RPL11;RPL3;RSL24D1;RPLP0;RPL23A;WDR12;RPL26L1;RRP15;BRIX1;NIP7;RPL26;RPF2;SDAD1;MAK16;MRTO4;EIF6;RPL10A;PAK1IP1;RPL6;SNU13;NVL;MDN1;NOP16
protein localization to kinetochore (GO:0034501)	0.6867331621506297	-0.4636466184602157	-1.2853809815395134	9.90%	SPDL1;ZWILCH;BUB3
negative regulation of focal adhesion assembly (GO:0051895)	0.5550109531382402	0.48967646584891567	1.2851642001011192	21.09%	FAM107A;DMTN;APOD;ACVRL1
negative regulation of cell-substrate junction organization (GO:0150118)	0.5550109531382402	0.48967646584891567	1.2851642001011192	21.09%	FAM107A;DMTN;APOD;ACVRL1
positive regulation of phospholipid transport (GO:2001140)	0.5543349349249171	0.5959957356183883	1.2851641780412637	29.26%	APOA1;PRELID1;APOE;ABCA3
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	0.684795399339905	-0.3465928644305043	-1.2849773301641727	10.92%	HMCN1;AMIGO2;ALCAM;NECTIN3;VCAM1
phosphatidylinositol 3-kinase signaling (GO:0014065)	0.6856028636727374	-0.3462320936248329	-1.2835883878085423	2.76%	IGF1;HTR2A;HTR2B
regulation of glycogen biosynthetic process (GO:0005979)	0.5585744026770715	0.46335776999512535	1.2833417128489406	14.40%	IGF2;PPP1R3A;AKT1;SORBS1;PPP1R3G
positive regulation of nitric oxide biosynthetic process (GO:0045429)	0.5572256707581645	0.4890230747844955	1.2833400422356491	27.90%	DDAH2;CD36;AKT1;HBB;KLF2;KLF4
positive regulation of nitric oxide metabolic process (GO:1904407)	0.5572256707581645	0.4890230747844955	1.2833400422356491	27.90%	DDAH2;CD36;AKT1;HBB;KLF2;KLF4
positive regulation of protein tyrosine kinase activity (GO:0061098)	0.5569751173421851	0.4378427694758932	1.2831793553254813	29.21%	DOK7;PDGFB;ACE;AREG;CSF1R;DLG4;EFNA1;GPRC5B;HBEGF;AGT
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	0.6846518033790423	-0.28912673417269896	-1.2828494984440666	32.29%	GTF2H5;RFC1;ERCC4;UBA52;POLD3;GTF2H1;RPA3;POLK;RBX1;DDB2;GTF2H3;UBB;RFC4;RPS27A
negative regulation of catabolic process (GO:0009895)	0.557393854771439	0.4082425943672097	1.2827630299162538	6.81%	RILP;AGAP2;CBFA2T3;BSCL2
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	0.6827672866732765	-0.39577717618830244	-1.2824522457989473	28.86%	RUNX2;RBPJ;CHD6;SMAD5;SESN2
regulation of leukocyte migration (GO:0002685)	0.6799804672824047	-0.5197899697923015	-1.2823927283056031	11.83%	ANXA1;MIA3
neutrophil activation (GO:0042119)	0.5587246542352634	0.5996018216672345	1.2820235459293539	21.91%	PREX1;TYROBP;FCER1G
negative regulation of protein binding (GO:0032091)	0.5582784420961427	0.3530015074614158	1.2819338503518969	24.70%	CSNK1E;XIRP1;PDGFB;AKT1;ARRB2;ATP2A2;NES;ADRB2;CTNNBIP1;ADAM15;ATP2A3;DVL1;SYMPK;CTSZ;DNAJB2
dynamin family protein polymerization involved in membrane fission (GO:0003373)	0.5571577279597135	0.6011593466754186	1.2818591113195548	22.77%	MX1;MX2;DNM2;MIEF2
dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)	0.5571577279597135	0.6011593466754186	1.2818591113195548	22.77%	MX1;MX2;DNM2;MIEF2
positive regulation of sprouting angiogenesis (GO:1903672)	0.5579699662588075	0.5221028793368341	1.2813175848638165	30.64%	DLL1;S100A1;TJP1;KLF4;JMJD8
glycine metabolic process (GO:0006544)	0.5574560099819734	0.5924177969596078	1.2812604040986633	30.23%	AMT;GCSH;GCAT;SHMT1
regulation of endothelial cell proliferation (GO:0001936)	0.5588258358290275	0.3333677956441072	1.280527217680196	13.12%	RGCC;NR4A1;TIE1;PDGFB;NRARP;KDR;THBS4;PGF;PROX1;AKT1;AKT3;FLT4;FGF18;EGR3
negative regulation of blood coagulation (GO:0030195)	0.5582715623283291	0.4081788745373505	1.2804838316335871	21.55%	PDGFB;CD34;VTN;NOS3;KRT1;A2M;THBD;C1QTNF1;APOE
regulation of wound healing (GO:0061041)	0.5585142388783828	0.4265823525654907	1.280143197032191	6.27%	HRAS;CRK;VTN;DMTN
neuronal action potential (GO:0019228)	0.5584664186448492	0.5349785261952895	1.279890246542159	17.86%	MYH14;SCN5A;CACNA1H;SCN7A
negative regulation of smooth muscle cell proliferation (GO:0048662)	0.5585340791481301	0.4221797960692454	1.2796206380539652	31.99%	NDRG4;APOD;AIF1;CDKN1B;MFN2;PTGIR;CNN1;IGFBP5;PPARG;GPER1
serine family amino acid catabolic process (GO:0009071)	0.5590705593954649	0.5910694545698607	1.2791567317374923	30.23%	AMT;GCSH;THNSL2;SHMT1
dephosphorylation (GO:0016311)	0.5588116297016836	0.31467031918985183	1.2790097132324338	31.22%	DUSP26;DUSP8;DUSP7;DUSP13;PTPRK;DUSP2;PPP5C;PPP2R3B;SGPP2;ALPL;EPHX2;PTPN5;DUSP1;PPP2R5D;PGP;PPP2R5B;SBF1;PPP2R5A;PLPP1;PPM1J;THNSL2;PPM1L;PTPN3;NT5C;ILKAP;DUSP28;STK11;TAB1;DUSP6;DUSP5
endocardial cushion development (GO:0003197)	0.558732645445917	0.44763366804231863	1.278801242475392	45.08%	TBX2;HEYL;NOS3;HEY1;ACVRL1;GATA4;NOTCH1;TBX20;ENG;CRELD1
positive regulation of response to external stimulus (GO:0032103)	0.5591567508135412	0.3329356894257382	1.2784328198123862	20.38%	S100A9;DDT;PLA2G2A;PDGFB;SCARF1;S100A8;LPL;CCL21;PDE2A;AIF1;GPSM3;THBD;NAPEPLD;PTN;GPRC5B
elastic fiber assembly (GO:0048251)	0.5588493283063126	0.5631627995187869	1.2782990358551043	4.33%	MYH11;TNXB
cellular macromolecule catabolic process (GO:0044265)	0.5582906353664289	0.403131233867584	1.2782593699151827	28.18%	RNF5;SKIV2L;ADAMTS9;DENND3;RNASE6;FBXO6;HTRA2;DNASE1L1;FBXO44
positive regulation of transferase activity (GO:0051347)	0.5576875024874234	0.32083849116606367	1.2782364212104593	15.79%	IGF2;PINK1;CD74;HLA-DRB1;PABPN1;TIE1;PARM1;FLT1;KDR;PARN;FLT4;DDR1;BMI1;CSF1R;EPHA3
