Term	fdr	es	nes	gene %	lead_genes
mRNA polyadenylation (GO:0006378)	0.17944097791543434	-0.5464740866610025	-1.5416568275198328	45.44%	CPSF2;PABPC1;CPSF3;CLP1;MTPAP;CDC73;SSU72;PNPT1
RNA polyadenylation (GO:0043631)	0.17944097791543434	-0.5464740866610025	-1.5416568275198328	45.44%	CPSF2;PABPC1;CPSF3;CLP1;MTPAP;CDC73;SSU72;PNPT1
regulation of protein kinase C signaling (GO:0090036)	0.17798851990916428	0.6066494685656999	1.540539873088344	16.07%	DGKG;CD40;FLT4;GPD1L;WNT11;ADRA1A
fatty acid transport (GO:0015908)	0.17785239220108323	0.5482526562774668	1.5402946876361523	19.68%	CD36;FABP4;FABP3;SLC27A6;CPT1B;ACSL1;SLC27A3
response to cGMP (GO:0070305)	0.17781690799084046	0.7546804314249242	1.5396642590106748	18.00%	PDE3A;HCN2;HCN4;PDE2A
cellular response to cGMP (GO:0071321)	0.17781690799084046	0.7546804314249242	1.5396642590106748	18.00%	PDE3A;HCN2;HCN4;PDE2A
positive regulation of nitric oxide metabolic process (GO:1904407)	0.1779205060149171	0.6131398588979204	1.538989275279427	10.32%	CD36;HBB;INSR;KLF2
positive regulation of nitric oxide biosynthetic process (GO:0045429)	0.1779205060149171	0.6131398588979204	1.538989275279427	10.32%	CD36;HBB;INSR;KLF2
positive regulation of angiogenesis (GO:0045766)	0.17808718704700646	0.41896115227691694	1.5385442873571342	23.03%	AQP1;SMOC2;HYAL1;CDH5;CD34;HSPB6;APLNR;TIE1;DLL1;FLT1;KDR;PTGIS;VEGFD;NOS3;CD40;JUP;FGF18;GATA4;RAMP2;S100A1;RHOB;ANXA3;RAPGEF3;TNFSF12;TEK;CTSH;GATA6;KLF4
positive regulation of stem cell differentiation (GO:2000738)	0.17841726597260824	0.6166127414534373	1.538018959739631	19.34%	NKX2-5;TBX5;TCF15;GATA4;RBM24
regulation of cell adhesion (GO:0030155)	0.1783065331742514	0.42584854947542833	1.5377825355798438	20.89%	DUSP26;TESC;HYAL1;EFNA1;DLL1;ACVRL1;CHRD;GPR4;FES;C2CD4B;PRSS2;ARHGDIG;FBLN1;CXCR4;RHOD;SEMA4D;TGM2;DUSP1;PLXNB1
regulation of cell development (GO:0060284)	0.18117488541093346	0.5168168268323108	1.5356099023169818	10.01%	HEYL;HEY2;DLL1;HEY1;CX3CL1;FOXO1
pyrimidine nucleoside biosynthetic process (GO:0046134)	0.18472895421773292	-0.5248867351098955	-1.5354690117654997	23.71%	TK1;UMPS;UCK2;DCK;CAD;DHODH
preassembly of GPI anchor in ER membrane (GO:0016254)	0.18476259801409373	-0.5293552362713286	-1.5349353126259377	27.78%	PIGF;PIGN;PIGP;DPM2;PIGC;PIGL;PIGM
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	0.18632981702604123	0.5843597909039733	1.5320045405449099	12.81%	TRDN;CASQ1;APLNR;AKAP6;CX3CL1;CAPN3;JPH2
negative regulation of ubiquitin-protein transferase activity (GO:0051444)	0.1876679039565398	-0.5305499257603306	-1.5311281900791582	21.21%	MAD2L1;FBXO5;MAD2L2;LIMK1
protein localization to cell periphery (GO:1990778)	0.18892634471664768	0.4252042181038537	1.5300126314692042	26.20%	ACTN2;RAMP3;TMEM88;TESC;CAV3;PKP2;ANK1;CACNB2;ANK2;ANK3;RAMP1;TSPAN32;JUP;PACSIN1;RAMP2;RAB3A;TSPAN15;FLOT1;TSPAN33;PLEKHF1;SLC9A3R2;GAS6;RAB40B;LIN7A
negative regulation of cell-matrix adhesion (GO:0001953)	0.18974095663501447	0.5350491977257719	1.529152915683799	6.70%	APOD;FAM107A;DMTN;MYOC;ACVRL1
negative regulation of platelet activation (GO:0010544)	0.19025378867278775	0.6262764933388706	1.528546339385113	26.15%	THBD;PRKG1;PDGFB;NOS3;C1QTNF1;PDGFA;PDGFRA
positive regulation of cardiac muscle hypertrophy (GO:0010613)	0.19081991502959	0.6285030780357913	1.527889335680064	17.95%	AGT;AKAP6;HAND2;NR4A3;PDE9A
positive regulation of interferon-beta production (GO:0032728)	0.1904617235029547	-0.43700341245083885	-1.527562485094679	13.61%	OAS1;POLR3G;DDX58;OAS3;OAS2;ISG15
positive regulation of protein tyrosine kinase activity (GO:0061098)	0.1912029294205954	0.525314217893179	1.527310627086321	26.95%	AGT;DOK7;EFNA1;ACE;PDGFB;DOCK3;GPRC5B;AREG;CSF1R;GAS6;FBXW7
regulation of lipoprotein lipase activity (GO:0051004)	0.19203338076568352	0.6275149621527507	1.5265374301366876	10.78%	LPL;GPIHBP1;APOA1;PCSK6
DNA replication-independent nucleosome organization (GO:0034724)	0.19124276958400765	-0.5428134556574924	-1.526017994815765	45.80%	ASF1B;RBBP4;HAT1;NASP;SUPT16H;ASF1A;CABIN1
vascular associated smooth muscle cell differentiation (GO:0035886)	0.19254796707353458	0.706290961740264	1.5259112897953302	23.26%	HEY2;APLNR;RAMP2;GATA6;HES1
enzyme linked receptor protein signaling pathway (GO:0007167)	0.19207417031402327	0.4417014243251986	1.5259024630826015	26.30%	NPPB;INSR;TIE1;FLT1;KDR;SHC2;ANGPTL1;NPR1;FES;EFS;NPPA;PTPRU;FLT4;EPHA3;FGR;EPHB6;MTSS1;TEK;CSF1R;PDGFRA;PDGFRB
positive regulation of transmembrane transport (GO:0034764)	0.1924246462906156	0.6663554101024303	1.5253733517576487	29.85%	GH1;CA2;NR4A3;ACSL1;C3;ACSL5
protein localization to endoplasmic reticulum (GO:0070972)	0.19222470162701047	0.7420862607397272	1.525183342802976	13.88%	RYR2;ANK2;SEC16B
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	0.19186728878720327	0.6442734095158588	1.5251029459932617	12.54%	AGT;SSTR5;HRH2;CALCRL;CHRM2
regulation of B cell proliferation (GO:0030888)	0.19378166165466335	0.5778894673132338	1.5235373130243952	14.07%	CD74;TYROBP;MEF2C;CD40;TNFRSF4;CD38
gland development (GO:0048732)	0.19413695914798584	0.5072262878045332	1.5229829044740082	14.51%	NKX2-5;NOTCH4;COBL;TGFB3;PROX1;HAND2;WNT11
defense response to virus (GO:0051607)	0.19360598910435303	-0.28478290996898664	-1.5228701555361988	16.61%	OASL;PMAIP1;IL6;APOBEC3B;OAS1;SKP2;IFIT2;DDX58;APOBEC3G;OAS3;OAS2;PLSCR1;IFIT3;ISG15;IFIT1;EIF2AK2;ISG20;STAT1;G3BP1;CNOT7
protein localization to cell-cell junction (GO:0150105)	0.19408782572005334	0.6266562579264396	1.52266406676893	10.74%	DSP;CDH5;CGNL1
regulation of cardiac muscle hypertrophy (GO:0010611)	0.1944907939431449	0.563496391752486	1.5220956818702407	17.95%	AGT;MLIP;CAV3;HAND2;NR4A3;PDE9A
regulation of nervous system development (GO:0051960)	0.194837502502199	0.527730391610909	1.5215747514779343	7.96%	HEYL;HEY2;DLL1;HEY1;CX3CL1;LGI4
ATP-dependent chromatin remodeling (GO:0043044)	0.19509135882569986	-0.39773544886554973	-1.52076620180542	38.79%	HDAC2;HNRNPC;ANP32E;RBBP4;ACTL6A;ACTB;NASP;SMARCE1;ZNHIT1;RNF8;SMARCA1;SMARCC1;HDAC1;MTA2
BMP signaling pathway (GO:0030509)	0.1961649805635869	0.487274733897077	1.520398880421864	17.02%	TGFB3;ACVRL1;CHRD;TMEM100;RGMA;USP9Y;BMP5;BMP6;BMP7;SCX
positive regulation of myoblast differentiation (GO:0045663)	0.19690449647357366	0.7372622282608695	1.5195747842379153	26.34%	SMYD1;MEF2C;BOC;RBM24;IGFBP3
triglyceride homeostasis (GO:0070328)	0.1988872635865802	0.6501016736759313	1.5180723635455151	21.64%	LPL;GPIHBP1;APOA1;RORA;FITM2
negative regulation of cell division (GO:0051782)	0.19718051518765528	-0.6488643912141668	-1.5180612465974639	2.39%	AURKB;ORC6;E2F7
regulation of cellular carbohydrate metabolic process (GO:0010675)	0.19873004620828782	0.6984524516308659	1.5178831059906517	25.52%	PDK4;RORC;RORA;MLYCD;PDK2
inorganic ion transmembrane transport (GO:0098660)	0.20129217837365881	0.749168473110641	1.5161312087050334	17.05%	KCNJ8;KCNJ11;CACNA1H;ABCC9
regulation of protein phosphorylation (GO:0001932)	0.20105170783514073	0.3933309515101781	1.5159772098877635	27.81%	HRC;CD74;HLA-DRB1;TTN;KLHL31;CCND2;CDH5;PECAM1;LIMCH1;EFNA1;INSR;KDR;VEGFD;SLCO3A1;CD40;FLT4;FGF18;FBLN1;FGF7;BMP7;AGER;FGR;SEMA4D;ITGB2;PIK3R3;IGF2;DAB2IP;TEK;FLOT1;AXIN2;FAXDC2;CSF1R;GAS6;PDGFA;IGFBP3;HSPB1;ATF3;C3
maintenance of blood-brain barrier (GO:0035633)	0.20092726979463166	0.5389827966879164	1.5157424730853555	7.28%	ESAM;CDH5;PECAM1;CLDN5;DMD
positive regulation of cell-matrix adhesion (GO:0001954)	0.20114512215535	0.532498201969715	1.5153349787593713	11.78%	CD36;KDR;MYOC;CX3CL1;CCL21;JUP
protein localization to plasma membrane (GO:0072659)	0.20212117763398701	0.4217753452367034	1.5144311371049521	25.47%	ACTN2;RAMP3;TMEM88;TESC;CAV3;PKP2;ANK1;CACNB2;ANK2;ANK3;RAMP1;TSPAN32;JUP;PACSIN1;RAMP2;RAB3A;TSPAN15;FLOT1;TSPAN33;PLEKHF1;SLC9A3R2;GAS6;RAB40B
response to X-ray (GO:0010165)	0.20121424116758274	-0.6374897864119059	-1.5135327067739892	14.64%	IKBIP;ANXA1;MSH2
purine nucleotide biosynthetic process (GO:0006164)	0.20076056965666275	-0.4660460104774445	-1.5134697554851373	44.36%	PRPS2;PPAT;PRPS1;HPRT1;MTHFD1;ADSL;AMPD2;PRPSAP2;PRPSAP1;GART
regulation of chromatin silencing (GO:0031935)	0.20057463599483744	-0.6525393539421472	-1.5131448020013532	16.75%	CDC45;HMGA1;ATAD2
peptidyl-cysteine modification (GO:0018198)	0.20426120273102547	0.7428312287756837	1.5127161454988451	7.81%	S100A9;S100A8
positive regulation of steroid metabolic process (GO:0045940)	0.20440440347203973	0.6928868598377222	1.5123231977530798	4.67%	AGT;CES1;APOA1
regulation of NMDA receptor activity (GO:2000310)	0.20436657705263464	0.6186122982800201	1.5120261924876965	12.22%	ACTN2;CAMK2B;MEF2C;CAMK2A
response to unfolded protein (GO:0006986)	0.20399945164053426	0.467702822486489	1.5119484051801846	21.23%	HSPB7;HSPB8;HSPB3;HSPA1A;HSPA1B;PACRG;HSPB2;DNAJC4;DAB2IP
nitric oxide mediated signal transduction (GO:0007263)	0.20389421956955134	0.7008154394188086	1.511685245402415	11.25%	CD36;AGT;NOS3
hydrogen peroxide catabolic process (GO:0042744)	0.2039725535270601	0.5898694597688853	1.511315134796471	13.52%	HBB;PXDNL;GPX3;HBA1
positive regulation of cellular protein localization (GO:1903829)	0.20309408265345186	-0.3341148996669093	-1.5102544161911242	4.51%	CDK1;PLK1;NDC80;GTSE1;CDT1;LIF
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	0.20324654242716447	-0.5870919967038044	-1.5094981346399823	21.42%	RAN;NPM1;EIF6;XPO1
venous blood vessel development (GO:0060841)	0.20667948650601828	0.731860077673236	1.509304536815766	9.45%	APLNR;ACVRL1;PROX1
protein alkylation (GO:0008213)	0.20421113654487263	-0.5187006814993238	-1.507980036615937	38.08%	SNRPB;METTL21A;SNRPD3;FAM98B;GSPT1;EEF2KMT;METTL22
UDP-N-acetylglucosamine biosynthetic process (GO:0006048)	0.20372185316091568	-0.5325185588579382	-1.5079651407900192	27.97%	GNPNAT1;PGM3;NAGK;UAP1;GNPDA2;GNPDA1;GFPT1
adrenergic receptor signaling pathway (GO:0071875)	0.20846055891682153	0.6316084701983801	1.5079245794390115	26.57%	ADRB1;ADRA2B;ADRA2C;ADRA1A;AKAP13;PDE4D
regulation of defense response (GO:0031347)	0.20324625002681104	-0.3538356725903044	-1.5079204595531683	11.73%	SEMA7A;WNT5A;LRP8;ADAMTS12;USP18;CASP8;HERC5;ANXA1
calcium ion transport into cytosol (GO:0060402)	0.2083377181967737	0.6120431642006696	1.5076941695131332	20.19%	RYR2;JPH1;JPH2;ADRA1A;CACNA1C
positive regulation of lamellipodium organization (GO:1902745)	0.20511503502096087	-0.4384792457532417	-1.5054985984469231	32.04%	RAC2;ENPP2;ACTR3;CORO1C;ARPC2;ACTR2;NCKAP1;CORO1B;CDC42
positive regulation of signal transduction by p53 class mediator (GO:1901798)	0.20523076343555874	-0.5073451985517201	-1.504795585164885	35.04%	PMAIP1;RPL37;EEF1E1;EIF5A;UBB;RPS20;RPL23
positive regulation of lipid kinase activity (GO:0090218)	0.2129597217658266	0.5657255199166048	1.5046309273533067	26.30%	EEF1A2;FLT1;CCL21;PDGFB;FGR;TEK;PDGFRA;PDGFRB
negative regulation of calcium ion import (GO:0090281)	0.2129361322443475	0.7215439521251243	1.5043625171625006	10.69%	PLN;SLN
positive regulation of dendrite development (GO:1900006)	0.2129483505723011	0.6652171747514168	1.504044619733895	21.23%	COBL;PACSIN1;BMP5;BMP7;VLDLR;DAB2IP
actin-mediated cell contraction (GO:0070252)	0.21384092215025968	0.7307405681652211	1.5032513336252502	19.46%	ACTC1;PDPN;EPDR1;GSN
positive regulation of telomere maintenance (GO:0032206)	0.20645350468313695	-0.4598605233199879	-1.5028105933610014	1.10%	AURKB;NEK2
Notch signaling involved in heart development (GO:0061314)	0.21453636175851062	0.6040271436426825	1.5022541003678298	6.41%	HEYL;HEY2;DLL4;HEY1
cell surface receptor signaling pathway involved in heart development (GO:0061311)	0.21453636175851062	0.6040271436426825	1.5022541003678298	6.41%	HEYL;HEY2;DLL4;HEY1
epithelial cell apoptotic process (GO:1904019)	0.216049564312291	0.7277893274841472	1.501106239649236	21.23%	RYR2;COL4A3;GSN;DAB2IP
positive regulation of mRNA processing (GO:0050685)	0.20768873043432873	-0.512659303313509	-1.5009683092911215	48.82%	RBM3;TRA2B;SF3B4;NCL;NCBP1;RBMX;CDC73;CIRBP
telomere capping (GO:0016233)	0.20779724679792125	-0.5984594332708453	-1.500304921663721	23.01%	DCLRE1B;DCLRE1C;MRE11;PRKDC
positive regulation of lipid storage (GO:0010884)	0.2172185824956312	0.6059067067989713	1.5000991100903227	21.64%	LPL;FITM1;PLIN5;APOB;FITM2
cellular response to metal ion (GO:0071248)	0.21695666954218154	0.43175482339754967	1.4999364552338572	13.61%	AQP1;SCN5A;DMTN;CPNE5;FOS;RASGRP2;ANK3;SYT7;CACNA1H;CPNE4;MEF2C;CAPN3;BMP6
fatty acid transmembrane transport (GO:1902001)	0.21688910845588483	0.5678075039878401	1.499650846036126	33.82%	CD36;ACACB;CPT1B;CPT1A;PRKAA2;SLC25A20;SLC27A1;PRKAG2;PRKAB2
protein insertion into ER membrane (GO:0045048)	0.20825939870045357	-0.37768705089278204	-1.499335355731814	54.98%	GET4;SERP1;STX1A;HMOX1;SEC61B;VAPA;TRAM1;TRAM2;SEC61G;EMC1;EMC8;PRNP;UBE2J2;WDR83OS;CYB5A;UBL4A;VAMP2;EMC2;EMC10
positive regulation of neural precursor cell proliferation (GO:2000179)	0.21717803721890233	0.6335719055506485	1.4991915295026437	19.28%	NES;DLL4;CX3CL1;PROX1;SMARCD3
positive regulation of signal transduction (GO:0009967)	0.21685978255717792	0.39628510649956056	1.4990989617362243	13.76%	CD74;SORBS1;VWF;SLC2A4;SMOC2;SHANK3;VTN;DMTN;NOTCH4;JAG2;DLL4;DLL1;PTGIS;GH1;SULF2;KLF2;TRIM39;NOS3;MN1;BMP6;TPD52L1
transcription preinitiation complex assembly (GO:0070897)	0.20844694424244617	-0.5334692490655794	-1.498635716049266	46.73%	TAF1B;DR1;GTF2A2;POLR1E;GTF2B;TAF12;TAF7
monocarboxylic acid metabolic process (GO:0032787)	0.21714550717462716	0.41055139142120894	1.498630973421503	16.21%	CKM;CKMT2;LPL;CD36;ADH1B;CYP2J2;BCO2;CYP4B1;HOGA1;GATM;ABAT;CPT1B;ECHDC3;CKB;GGT5;ADH1C;CYP4F12
odontogenesis (GO:0042476)	0.21771018051167398	0.5711656206190453	1.4979582427561422	22.79%	AQP1;SCN5A;TGFB3;EDA;WNT6;AQP3;AXIN2;ROGDI
dendrite self-avoidance (GO:0070593)	0.21731576052706078	0.6891455749957532	1.4978929918989765	31.16%	VSTM2L;ROBO4;NEXN;PALLD;BSG;MYPN
positive regulation of protein polymerization (GO:0032273)	0.2186643685707529	0.45226699086242134	1.4968252583982178	16.00%	LMOD2;CAV3;TPPP3;FES;CDC42EP5;CCL21;MAPT;CCL11;TPPP;LMOD1
negative regulation of epithelial to mesenchymal transition (GO:0010719)	0.2191410667490726	0.598657497541068	1.4962635602258962	21.23%	SPRY1;TBX5;EFNA1;BMP5;DAB2IP
negative regulation of blood vessel endothelial cell migration (GO:0043537)	0.21938576263331985	0.50578699174921	1.4958336873962121	16.94%	MMRN2;DLL4;ACVRL1;MEOX2;RGCC;MEF2C;JUP;VASH1
hyaluronan metabolic process (GO:0030212)	0.21078121497477098	-0.4562936064028759	-1.4957849327991564	14.34%	CEMIP;HMMR;CD44;HAS3;HAS2;FGF2;HEXA
cellular response to virus (GO:0098586)	0.21030614180441967	-0.4121935375909443	-1.4957012617810397	25.25%	IL6;OAS1;DDX58;BAX;EIF5A;IFIH1;IFI6;HIF1A
signal transduction by p53 class mediator (GO:0072331)	0.20991010492321924	-0.4268267949437125	-1.4955672874926595	2.39%	GREM1;PMAIP1;E2F7
external encapsulating structure organization (GO:0045229)	0.21886518155528537	0.39342640600685064	1.4955390021186343	28.19%	VWF;COL15A1;SMOC2;VTN;PECAM1;COL5A3;ELN;COL23A1;KDR;MFAP5;ITGA9;ADAMTS15;ECM2;ADAMTS9;PDGFB;COL14A1;ADAMTSL3;ADAMTSL2;SPOCK2;ITGB4;ICAM2;COL4A3;VIT;ITGA8;COL9A3;ITGB2;VCAM1;ITGA7;MMP15;COL4A4;LAMA2;FBLN5;LAMA5;MMP11;ADAMTS10;COL18A1;DCN;THSD4;PDGFA;HSPG2;JAM3;COL27A1;ADAMTS7;ADAMTSL4;LAMB2;BGN
extracellular structure organization (GO:0043062)	0.21886518155528537	0.39342640600685064	1.4955390021186343	28.19%	VWF;COL15A1;SMOC2;VTN;PECAM1;COL5A3;ELN;COL23A1;KDR;MFAP5;ITGA9;ADAMTS15;ECM2;ADAMTS9;PDGFB;COL14A1;ADAMTSL3;ADAMTSL2;SPOCK2;ITGB4;ICAM2;COL4A3;VIT;ITGA8;COL9A3;ITGB2;VCAM1;ITGA7;MMP15;COL4A4;LAMA2;FBLN5;LAMA5;MMP11;ADAMTS10;COL18A1;DCN;THSD4;PDGFA;HSPG2;JAM3;COL27A1;ADAMTS7;ADAMTSL4;LAMB2;BGN
positive regulation of gene expression (GO:0010628)	0.21906508818614337	0.37528014536639764	1.495121002606916	19.46%	ACTC1;ACTA1;MYOM1;CD74;CD36;AGT;TTN;RAMP3;TESC;RBM20;CDH5;CD34;HEY2;CLDN5;HSPA1A;DLL4;RNF207;SLC26A9;HEY1;ANK2;PPARGC1A;TYROBP;IL33;EPHX2;ANK3;RGCC;DNAJA4;HSPA1B;PDGFB;MEF2C;NOS3;HAND2;NR0B2;FGF18;AVPR2;FGF7;BMP6;SEC16B;WNT11;AR;BMP7;FGR;OLFM1;WNT6;SCX;LRP3;CPEB3;RAMP2;EIF3C;PIK3R3;PDE2A;C1QTNF1;RBM24;GSN
cellular response to growth factor stimulus (GO:0071363)	0.21989418675540698	0.40548908164364666	1.494311674914829	18.60%	CLEC3B;PDE3A;HYAL1;DLL4;FLT1;KDR;ACVRL1;CILP;NR4A1;TMEM100;PDGFB;MAPT;MEF2C;FLT4;EGR3;BMP6;BMP7;SEMA6A;RAMP2;GAREM1;PDE2A;GAS1;ZFP36
connective tissue development (GO:0061448)	0.2196818511432252	0.5300753075310345	1.494140766491864	18.87%	HYAL1;ZBTB16;SULF2;RORC;ZNF516;SCX;DYRK1B
negative regulation of blood pressure (GO:0045776)	0.21927020280678536	0.7223284653487629	1.4940959563599832	11.25%	NPPB;NPPA;NOS3
positive regulation of rRNA processing (GO:2000234)	0.21118877035159284	-0.5855274333276711	-1.4936518234121114	41.52%	UTP15;HEATR1;WDR43;RIOK2;TRMT112;WDR75
cell-cell junction assembly (GO:0007043)	0.22032323154442227	0.47027713820693684	1.4931691802545766	19.94%	GJA4;CDH5;CLDN5;PATJ;PKP2;CDH19;GJA5;JUP;RAMP2;ARVCF
nucleotide-excision repair, DNA damage recognition (GO:0000715)	0.21237034005027733	-0.5497791369351003	-1.491897622529888	45.10%	CUL4B;UBA52;UBB;RAD23B;COPS2;CETN2;COPS8
monovalent inorganic cation homeostasis (GO:0055067)	0.22356838225084064	0.6274840744900806	1.4910299482318368	16.21%	PDK4;KCNH2;SLC12A7;CYP4F12
mesenchyme morphogenesis (GO:0072132)	0.22391084597795938	0.55973967740459	1.4905802650577615	11.25%	HEYL;HEY1;ACVRL1;TBX20;NOS3
positive regulation of vasculogenesis (GO:2001214)	0.22361888837044958	0.7314481153189013	1.490449905095229	10.59%	CD34;KDR;TMEM100
positive regulation of DNA biosynthetic process (GO:2000573)	0.21372752495514338	-0.2998203852336933	-1.4899175809195946	18.09%	GREM1;AURKB;NEK2;DSCC1;RFC5;RFC4;PCNA;WRAP53;FGF2;RFC3;CCT5;RFC2;FBXO4;CHTF18
positive regulation of cholesterol efflux (GO:0010875)	0.2242081970844763	0.570871061086695	1.4898353539775362	13.91%	ABCA8;CES1;APOA1;ABCA3
cellular sodium ion homeostasis (GO:0006883)	0.2238945065953305	0.6638280247450493	1.4897214354131496	7.91%	ATP1A2;ATP1A3;ATP1B2
negative regulation of lymphocyte proliferation (GO:0050672)	0.22412532939857105	0.6803636471419388	1.4892523384933043	8.52%	HLA-DRB1;TYROBP;VSIG4
actin filament polymerization (GO:0030041)	0.2238596075681804	0.5923126289483392	1.4891219038134702	24.88%	FAM107A;GAS7;COBL;AIF1;CORO7;GSN;ANG;MSRB2
positive regulation of neuron projection development (GO:0010976)	0.22358024453785819	0.4491069548005951	1.4889933031002838	21.23%	NDRG4;S100A9;CAMK2B;COBL;CX3CL1;SCARF1;ATP1B2;FES;PACSIN1;BMP5;EPHA3;BMP7;SCN1B;VLDLR;DAB2IP
regulation of phosphorylation (GO:0042325)	0.21419898387734132	-0.2769273576655185	-1.4888947141859774	28.90%	MIF;CDKN2A;INHBA;NUP93;DYNLL1;SEH1L;NUP155;BARD1;THBS1;NDC1;NUP37;CDKN2C;MCM7;NUP50;FN1;NUP107;CORO1C;RAE1;CCDC88A;BCL10;EIF6;NUP35;HIF1A;PGAM1;NUP205;PSEN1;NUP58;NUP62;NUP188;NUP85
cellular response to steroid hormone stimulus (GO:0071383)	0.2236531783638543	0.6347330002888298	1.4886689121356784	15.31%	ATP1A2;ATP1A3;AR;BMP7
carbohydrate derivative catabolic process (GO:1901136)	0.2232224735593688	0.6623700312793817	1.4886294654529584	10.95%	FBXO44;FBXO6;ADAMTS9
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	0.22226576141565382	0.6481081761746178	1.4886176828678095	14.73%	HSPA1A;UNC5B;HSPA1B;EYA1
negative regulation of signal transduction in absence of ligand (GO:1901099)	0.22226576141565382	0.6481081761746178	1.4886176828678095	14.73%	HSPA1A;UNC5B;HSPA1B;EYA1
positive regulation of protein localization to nucleus (GO:1900182)	0.21401489399805307	-0.32928498953043583	-1.4885879476035284	4.51%	CDK1;PLK1;GTSE1;ECT2;LIF
regulation of transmembrane transport (GO:0034762)	0.22258635996636064	0.5388876982430819	1.4881482839933904	19.24%	KCNJ8;KCNJ4;ACE2;KCNJ11;KCNJ12;KCNJ5;KCNJ2
negative regulation of cell activation (GO:0050866)	0.22225493984859726	0.5932400449667551	1.4880591250478414	33.45%	THBD;PDGFB;NOS3;C1QTNF1;PDGFA;PDGFRA;NR1D1;GPER1
intraciliary transport involved in cilium assembly (GO:0035735)	0.2142961649509729	-0.4299638353318355	-1.487808220230902	19.58%	HSPB11;DYNLL1;TTC26;KIF3C;SSX2IP;TNPO1
RNA processing (GO:0006396)	0.21417378814921956	-0.26288907458501254	-1.4874084056096142	34.19%	SNRPD1;MAGOHB;SNRPF;LSM6;LSM5;RBM8A;LSM3;HNRNPC;HNRNPR;SRPK1;NONO;RSRC1;FUS;SNRNP40;SF3A3;KIN;NUFIP1;SRSF9;SF3B3;SNRPB;SYNCRIP;SNRPG;NUDT21;MAGOH;HNRNPU;RBM3;SRSF7;HNRNPA0;DKC1;DHX15;SNRPD3;DUSP11;HNRNPH3;SMU1;USB1;SF3B4;HNRNPF;NCBP1;CLP1;SNRPD2;PTBP1;DDX20;SNRPA1;PRPF4;MTPAP
mesenchymal cell development (GO:0014031)	0.22320331557050208	0.6293336867522575	1.4872412484653985	8.98%	HEYL;HEY2;TBX20
positive regulation of Ras protein signal transduction (GO:0046579)	0.22325958263196863	0.4909908586714497	1.4869241276837257	9.33%	SYNPO2L;APOA1;ABRA;GPR17;GPR4;LPAR6
negative regulation of protein activation cascade (GO:2000258)	0.2233737092059813	0.6928802596796803	1.486587670992748	17.44%	A2M;F10;F8;SERPING1
positive regulation of protein modification process (GO:0031401)	0.22314853619112834	0.3980990353369858	1.4864297072290475	25.39%	CD74;HLA-DRB1;CCND2;CDH5;PECAM1;LIMCH1;EFNA1;INSR;KDR;VEGFD;SLCO3A1;RAMP1;ACE;CD40;FLT4;FGF18;FGF7;AGER;SEMA4D;PIK3R3;IGF2;RAPGEF3;TEK;FLOT1;AXIN2;FAXDC2;CSF1R;GAS6
regulation of tissue remodeling (GO:0034103)	0.22291348637801536	0.615124381411886	1.4862889133204493	11.95%	THBS4;SYT7;FLT4;HAND2
regulation of smooth muscle cell migration (GO:0014910)	0.22284902421990554	0.5469028965052789	1.4860448441493044	26.34%	NDRG4;VTN;IGFBP5;ACE;PDGFB;PDGFA;PDGFRB;IGFBP3
negative regulation of neuron differentiation (GO:0045665)	0.22305485913234313	0.7136377330061913	1.4856125628401333	23.26%	DLL1;HEY1;BMP7;HES1
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	0.2235579952336322	0.4819238909844018	1.4850222923964593	21.23%	DLL4;FLT1;KDR;VEGFD;NR4A1;FLT4;EGR3;SEMA6A;RAMP2;GAS1;DAB2IP
carbohydrate derivative biosynthetic process (GO:1901137)	0.2159941778870109	-0.41772425723213047	-1.4850090595399845	18.48%	RRM2;GCNT1;ALG11;G6PD;TKT;RRM1;ALG6
pulmonary valve development (GO:0003177)	0.22313408050473932	0.5573801434914237	1.4849823119592938	25.25%	HEYL;HEY2;HEY1;NOS3;NFATC1;SMAD6;JAG1
purine ribonucleoside monophosphate metabolic process (GO:0009167)	0.21587190749351173	-0.445203156167142	-1.484680371749589	36.09%	PPAT;PAICS;GMPS;PFAS;HPRT1;ADSL;ATIC;AMPD2
positive regulation of macrophage differentiation (GO:0045651)	0.2154114212039203	-0.6467591828214752	-1.48462221272717	22.42%	LIF;CASP8;PRKCA;FADD
regulation of systemic arterial blood pressure (GO:0003073)	0.2252500271816989	0.6814724916326262	1.483452292325077	10.71%	NPPB;NPPA;ACE
organic hydroxy compound biosynthetic process (GO:1901617)	0.2167854024533981	-0.3542231243807562	-1.482595686082697	19.77%	PSAT1;SQLE;HSD17B1;MSMO1;OSBPL3;HMGCR;OSBPL6;LBR;INSIG1
endoderm development (GO:0007492)	0.226732284316833	0.6288182290195456	1.4822678053967835	19.60%	SOX7;SOX17;TBX20;GATA4;DUSP2;DUSP1
