Term	fdr	es	nes	gene %	lead_genes
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	0.2589857370428735	0.4356262796676537	1.530417043606046	18.89%	CD74;HLA-DRB1;HLA-DRA;HLA-DPA1;HLA-DRB5;HLA-DQB1;FCER1G;HLA-DMB;KIF26A;RILP;HLA-DPB1
skeletal myofibril assembly (GO:0014866)	0.2609119877669856	0.6585299227987712	1.528907484764634	23.29%	TCAP;LMOD3;PROX1;TTN;ACTA1;ACTC1
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	0.26307973907308163	0.5306176602258463	1.527388198827951	37.84%	GH1;SOCS3;CD40;HCLS1;CSF1R;FGFR3;HES1;CTF1;CRLF1;VEGFA;GHR;IL6R
cardiac conduction system development (GO:0003161)	0.26215342202749226	0.5345026999081129	1.527378532794359	13.56%	NKX2-5;SCN5A;GJA5;HEY1;HCN4
mitotic nuclear division (GO:0140014)	0.5333618743412653	-0.44970553896016646	-1.5254646110653178	41.20%	FLNA;TPX2;NDE1;SMC4;ZNF207;KIF2A;RAB11A;RAN;NSL1;UBE2S
negative regulation of long-term synaptic potentiation (GO:1900272)	0.2660525002804238	0.727410201904036	1.5248637682326613	21.43%	FAM107A;TYROBP;EPHA4;PTN
regulation of nitric oxide biosynthetic process (GO:0045428)	0.26514518460525716	0.565193938002534	1.5248397366070072	12.61%	HBB;CD34;CD36;KLF4;KLF2
ruffle organization (GO:0031529)	0.2668262689434856	0.687716374522884	1.5234618098896866	19.84%	CCL21;AIF1;CSF1R;AIF1L
cellular response to metal ion (GO:0071248)	0.2666195819586502	0.43838863232434566	1.5230481818206174	21.25%	SCN5A;FOS;CPNE5;SYT7;HVCN1;AQP1;MT1M;MT1A;JUN;DMTN;PRKAA2;CPNE4;SLC41A1;MT1E
regulation of stress fiber assembly (GO:0051492)	0.2688776839156955	0.45807428143116735	1.521351966167445	8.34%	ARHGEF15;RGCC;MYOC;RAPGEF3;APOA1;SYNPO2L
fatty acid metabolic process (GO:0006631)	0.26883346805587927	0.40662654229232975	1.5208750375439752	17.38%	LPL;GGT5;SLC27A6;CYP4B1;CYP2J2;CPT1B;CD36;GPAT2;ACSL5;ACSM3;ECHDC3;FAAH;PPARG;MLYCD;PPARGC1A
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	0.26837057267179926	0.5897308209646585	1.5206231142903408	16.52%	SSTR5;HRH2;CHRM2;LPAR3;CALCRL;PTGIR
sodium ion export across plasma membrane (GO:0036376)	0.26909982861410764	0.7085983908145381	1.518912338252722	20.34%	ATP1A3;ATP1A2;ATP1B1;ATP1B2
sodium ion homeostasis (GO:0055078)	0.26909982861410764	0.7085983908145381	1.518912338252722	20.34%	ATP1A3;ATP1A2;ATP1B1;ATP1B2
cellular sodium ion homeostasis (GO:0006883)	0.26909982861410764	0.7085983908145381	1.518912338252722	20.34%	ATP1A3;ATP1A2;ATP1B1;ATP1B2
innate immune response (GO:0045087)	0.26858196442517274	0.3911785229519818	1.5186838538731509	17.47%	CFD;CD74;FCN3;BST2;TYROBP;FES;FCER1G;COLEC11;CD40;KRT1;C3;CORO1A;FGR;PPARG;COLEC12;IRF7
positive regulation of cellular protein metabolic process (GO:0032270)	0.5486374988421967	-0.30611625326608577	-1.5185267901890036	12.80%	INHBA;THBS1;EIF3C;VIM;RPS27L;DACT1;ASPH;NPM1;CASP8;HDAC2
endothelium development (GO:0003158)	0.27438457556561746	0.7221500918239043	1.5153257581757087	10.15%	CD34;PECAM1;KDR
organic cyclic compound biosynthetic process (GO:1901362)	0.5539734483591499	-0.4821296039127878	-1.5147014560910157	32.33%	CYP51A1;PYCR1;FDXR;FDFT1;LSS;SCP2;LIAS
sprouting angiogenesis (GO:0002040)	0.27528878434574017	0.4806108693403237	1.5144154583286646	22.84%	NRARP;RAMP2;FLT4;TEK;KDR;VEGFD;NR4A1;ENG;ACVRL1;PGF;DLL1;YJEFN3
dorsal aorta development (GO:0035907)	0.2744227946048986	0.674374926148199	1.5139542647178896	17.54%	DLL4;HEY1;ENG;ACVRL1
dorsal aorta morphogenesis (GO:0035912)	0.2744227946048986	0.674374926148199	1.5139542647178896	17.54%	DLL4;HEY1;ENG;ACVRL1
UDP-N-acetylglucosamine metabolic process (GO:0006047)	0.5512715967837766	-0.6235606731620904	-1.5138493425003252	37.75%	SLC35A3;NAGK;RENBP;GNPDA1;GNPDA2;UAP1L1
regulation of T cell migration (GO:2000404)	0.2781367689278055	0.7163082104954682	1.5116915231278136	18.53%	APOD;CCL21;AIF1;PYCARD
regulation of Notch signaling pathway (GO:0008593)	0.27738096881726654	0.4378155537856518	1.5116127794518839	23.04%	DLL4;NRARP;DLK1;NOTCH4;MFNG;HEY1;LFNG;EGFL7;NOS3;GATA2;DLL1;YJEFN3;JAG2;KAT2B
regulation of catabolic process (GO:0009894)	0.5571953763880196	-0.5587638774999508	-1.5097540018980693	22.58%	FAP;RARRES2;MDM2;ITGB1;ODC1
regulation of actin cytoskeleton reorganization (GO:2000249)	0.28078081069625144	0.545862565992571	1.5095990308487692	22.03%	RAPGEF3;FES;TEK;HCLS1;CSF1R;ABI3;ARHGDIB;ESAM
negative regulation of heart contraction (GO:0045822)	0.2803337353088999	0.7302641793290312	1.5093606171577472	9.51%	ATP1A2;PLN;SPX
protein K11-linked ubiquitination (GO:0070979)	0.5571405821468675	-0.5459579180509413	-1.5080412583496021	45.51%	ANAPC10;ANAPC1;UBE2W;UBE2E2;CDC27;UBE2S;CDC23
histone mRNA metabolic process (GO:0008334)	0.5594213113739315	-0.5825952170062002	-1.5053613312316168	41.84%	LSM11;CPSF2;ATM;SSB;CPSF3;SNRPG
positive regulation of epidermal cell differentiation (GO:0045606)	0.5555940086098227	-0.6372972510142774	-1.5049159986802756	28.24%	VDR;SFRP4;TRIM16;NUMA1
activation of adenylate cyclase activity (GO:0007190)	0.29031279165966195	0.6049573854182012	1.5041377306356043	14.29%	ADCY4;ADRB1;AVPR2;ADRB2
neuron projection extension (GO:1990138)	0.5530770997773788	-0.5088070327278601	-1.5039553158121788	23.84%	ALCAM;NRP2;IQGAP1;LLPH;MAP1B
negative regulation of proteolysis (GO:0045861)	0.2901106614089493	0.5663986932553947	1.5037534207442056	17.78%	TIMP4;PTPN3;EFNA1;GAS1;EPHA4
receptor internalization (GO:0031623)	0.28933087887099235	0.5039255143848715	1.503665474438737	20.26%	RAMP3;CAV3;FCER1G;RAMP2;CD36;CALCRL;RAMP1;ACKR3
cellular response to cytokine stimulus (GO:0071345)	0.29048288622322677	0.3663898600602868	1.5026654713016367	32.86%	FOS;HYAL1;CXCL2;HLA-DPA1;TNFRSF1B;SOCS3;F13A1;POMC;CCL21;IL3RA;GBP4;EGR1;DUSP1;CD36;CD40;RORC;HCLS1;CCL11;AIF1;IL27RA;CXCR4;CSF1R;PTPN5;CSF3R;MYLK3;PDE2A;JUNB;S1PR1;PYCARD;ZFP36;CEBPD;MAOA;SOX9;PTPN20;F3;LIFR;PDE1B;MT1X;SOCS2;CIB1;LGALS9;ZFP36L2;IRF1;SHPK;SH2B3;NDN;CTF1;SFRP1;MAPK11;ST3GAL6;CRLF1;ZC3H12A;NR1D1;IFNGR1
poly(A)+ mRNA export from nucleus (GO:0016973)	0.5520186295600407	-0.5872071938472907	-1.5026499459373175	8.01%	ZC3H11A;NUP93
hydrogen peroxide metabolic process (GO:0042743)	0.2917703760576725	0.5969323714363719	1.5016268103398378	28.46%	HBB;PXDNL;HBA1;MAOB;PRDX2;GPX3
regulation of telomere maintenance via telomerase (GO:0032210)	0.5524713916902159	-0.4384564204923486	-1.5008530066454866	56.30%	ATM;SRC;HNRNPC;MAPKAPK5;MAPK1;HNRNPA1;TCP1;CTNNB1;CCT8;HNRNPU;MAP2K7;SMG5;STN1
triglyceride metabolic process (GO:0006641)	0.293355823012493	0.49670783940893953	1.5004964073983231	14.13%	LPL;FABP4;CAV3;DGAT2;GPAT2;APOB;GPAT3
positive regulation of fatty acid metabolic process (GO:0045923)	0.29307753198725817	0.6274748715029093	1.5001422060426581	17.38%	APOA1;PPARG;MLYCD;PPARGC1A
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	0.2921772142832543	0.42065666479566666	1.5001183121961266	18.89%	CD74;HLA-DRB1;HLA-DRA;HLA-DPA1;HLA-DRB5;HLA-DQB1;FCER1G;HLA-DMB;KIF26A;RILP;HLA-DPB1
regulation of cytokine production involved in immune response (GO:0002718)	0.29726356172253815	0.6697551897420299	1.497286337441976	8.36%	TNFRSF1B;APOA1;LAPTM5
neuropeptide signaling pathway (GO:0007218)	0.3006822354177882	0.6715556145768804	1.4952700936042136	10.11%	SSTR5;PTGDR2;CYSLTR2
positive regulation of cellular process (GO:0048522)	0.2999601502444444	0.3425315133298645	1.495165753142396	28.51%	HBB;NKX2-5;RYR2;HPR;RAMP3;S100A9;HYAL1;CLDN5;IGF2;PDGFB;FLT1;TNFRSF1B;CHRD;S100A8;PROX1;FCER1G;APOA1;GCNT2;PDGFD;FOLR2;CD36;PDPN;FLT4;AREG;KDR;HCLS1;VEGFD;BMP5;AIF1;SLC30A2;HBA1;CSF1R;NOXA1;EPB41L4B;PLA2G5;TGM2;P2RX5;TBX2;TAL1;ECHDC3;FGFR3;EMP2;DUSP26;ACACB;COLEC12;TBC1D8;EPHA4;RHOD;PYCARD;ZFP36;PRKAA2;GATA2;PGF;PPP1R13L;PRODH;SOX9;DLL1;PTN;FGF18;LIFR;HES1;SCX;HBEGF;IL15RA;TNFSF13;MAPT;CEP131;CTSH;ZNF703;TBX3;IRS2;HSF1;ETS1;TUB;INSR;CIB1
negative regulation of interleukin-2 production (GO:0032703)	0.29999538213781884	0.6443606346954502	1.494685306439272	18.58%	CD34;VSIG4;LAPTM5;ZFP36
monocarboxylic acid metabolic process (GO:0032787)	0.2994283827301876	0.3876027284413338	1.4945216569800244	15.86%	LPL;GGT5;CYP4B1;CYP2J2;HOGA1;CKM;BCO2;CKMT2;CPT1B;CD36;GPAT2;ADH1B;ADH1C;ECHDC3;PPARG
regulation of cysteine-type endopeptidase activity (GO:2000116)	0.2986373748334212	0.6641606035341658	1.4944433915529878	26.65%	NGFR;NGF;PYCARD;BIRC3;PSMB9
positive regulation of chemokine production (GO:0032722)	0.3001940306520564	0.5188565990852639	1.4932883451683978	18.53%	LPL;CD74;EGR1;AIF1;CSF1R;PYCARD
positive regulation of cell cycle process (GO:0090068)	0.29935567050439627	0.5284764542945544	1.4932281754857835	13.60%	IGF2;RGCC;PDGFB;SSTR5;XRCC3
negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	0.5687646259750454	-0.6493055921257871	-1.4931982011789509	1.26%	CDKN2A;MYOCD
nucleobase-containing small molecule interconversion (GO:0015949)	0.567916296561885	-0.48706335586702554	-1.4917988995740312	18.66%	AK5;TYMS;CTPS1;TXNRD1;NME1
DNA conformation change (GO:0071103)	0.5644147487198579	-0.6535214043375395	-1.4913195512337	23.49%	TOP1MT;TOP3B;HMGB1;HMGB3
mitotic spindle organization (GO:0007052)	0.5602927923227925	-0.31885475730959273	-1.4911498834472898	36.67%	FLNA;TPX2;NEK6;ITGB3BP;NDE1;DYNLL1;SPDL1;BUB3;EFHC1;STMN1;DYNC1H1;ZNF207;KIF2A;NUP107;DYNC1LI2;RPS27;EML4;NUP37;RAB11A;INTS13;SEH1L;RAN;SKA2
regulation of potassium ion transport (GO:0043266)	0.30441984850134884	0.5823344980390444	1.4904177096593354	25.23%	KCNIP2;KCNA5;KCNN2;ACTN2;CASQ2;KCNH2
positive regulation of DNA biosynthetic process (GO:2000573)	0.3049482834375122	0.5054121005551044	1.4896975371740937	15.77%	RGCC;PARM1;PDGFB;KLF4;SMOC2
negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	0.30706504913330057	0.6004631009632434	1.4882721320517474	18.51%	ATP1A2;TRDN;PLN;SLN;CLIC2;CASQ2
AV node cell action potential (GO:0086016)	0.3066943081467216	0.7043344399781784	1.4880404377127954	4.73%	SCN5A;CACNB2
regulation of purine nucleotide metabolic process (GO:1900542)	0.5647531937972831	-0.4919892945351753	-1.4876362400836909	35.03%	NUP93;LACC1;SLC2A6;HIF1A;PGAM1;NUP107;NUP37;SEH1L
negative regulation of calcium ion transmembrane transport (GO:1903170)	0.30752879928798516	0.7125305820690043	1.4872638453342901	8.82%	ATP1A2;PLN;SLN
regulation of cell communication by electrical coupling (GO:0010649)	0.3110476287471049	0.6260120082506204	1.4852050693966534	7.56%	HRC;TRDN;IRX3
regulation of lipid storage (GO:0010883)	0.3146452505152362	0.5929639236232999	1.4831145009430484	13.11%	LPL;PLIN5;C3;APOB
dicarboxylic acid transport (GO:0006835)	0.31426142062558937	0.6787954254146481	1.4828568425048734	21.19%	SLC1A3;FOLR2;PDPN;SLC25A10
positive regulation of muscle cell differentiation (GO:0051149)	0.5739167174258103	-0.5818548057177939	-1.4828351146443268	5.02%	MYOCD;NRG1
glutathione derivative metabolic process (GO:1901685)	0.5648747457141581	-0.5717449069973428	-1.4827771900002693	42.92%	MGST1;GSTM2;MGST3;AKR1A1;GSTZ1;GSTM3
glutathione derivative biosynthetic process (GO:1901687)	0.5648747457141581	-0.5717449069973428	-1.4827771900002693	42.92%	MGST1;GSTM2;MGST3;AKR1A1;GSTZ1;GSTM3
skeletal muscle tissue development (GO:0007519)	0.3144711552248368	0.5137008025535111	1.4823411654231555	17.40%	CSRP3;KLHL41;LMOD3;MYH14;MYOZ2;POPDC2
regulation of phagocytosis (GO:0050764)	0.31363749510254607	0.5073064942798363	1.4822982805163445	19.44%	SYT7;FCER1G;APOA1;PLA2G5;TGM2;FGR;PYCARD;GATA2
vascular endothelial growth factor signaling pathway (GO:0038084)	0.31375985889836505	0.6704195274427271	1.4818656989369134	19.53%	FLT4;KDR;VEGFD;PGF
lysosomal lumen acidification (GO:0007042)	0.5642160810856728	-0.6457825990701793	-1.481385519629868	35.52%	CLN5;ATP6AP2;CLN3;PPT1;GRN
vascular associated smooth muscle cell differentiation (GO:0035886)	0.3163293643905995	0.6786979627989372	1.480242178290301	32.22%	APLNR;RAMP2;ENG;HES1;GATA6;HEY2
regulation of ERK1 and ERK2 cascade (GO:0070372)	0.3163750905238666	0.3752091641337204	1.4797705475666538	20.26%	CD74;HLA-DRB1;RAMP3;NDRG4;PLA2G2A;PDGFB;WNK2;CCL21;GCNT2;PDGFD;CD36;FLT4;TEK;KDR;CCL11;CSF1R;PLA2G5;ADRA1A;FGFR3;DUSP26;PYCARD;SPRY1;EPHA2;ACKR3
tight junction assembly (GO:0120192)	0.31725030875373256	0.5044146802475021	1.4789177696386013	22.03%	PECAM1;CLDN5;RAMP2;CDH5;LSR;PATJ;ESAM
regulation of vascular endothelial cell proliferation (GO:1905562)	0.31688355152122777	0.6045729560359436	1.478642720600408	15.86%	IGF2;FLT1;COL4A3;PPARG
DNA synthesis involved in DNA repair (GO:0000731)	0.5749046921516787	-0.5128582360803763	-1.4757543937777955	39.12%	FAAP20;POLH;SPRTN;PCNA;POLK;UBB;UBA52
peptidyl-glutamic acid modification (GO:0018200)	0.5806723155997036	-0.5276339931856672	-1.4719081372499359	29.94%	TTLL7;TTLL11;AGBL5;TTLL5;GGCX
positive regulation of Ras protein signal transduction (GO:0046579)	0.33223437867407635	0.5019235490778211	1.4712462790855547	8.34%	ABRA;GPR17;GPR4;APOA1;SYNPO2L
ventricular septum morphogenesis (GO:0060412)	0.33381784422065996	0.4970943848571594	1.4700692297187616	10.19%	NKX2-5;APLNR;HEYL;PROX1;HEY1
regulation of mitotic nuclear division (GO:0007088)	0.33528344338549076	0.5550481796419685	1.4689994551631955	9.40%	IGF2;RGCC;PDGFB;DUSP1
negative regulation of blood vessel endothelial cell migration (GO:0043537)	0.3355460799362726	0.47413871350738934	1.4683999013985378	19.22%	RGCC;DLL4;MMRN2;KLF4;CARD10;PPARG;ACVRL1;MEOX2
calcium ion homeostasis (GO:0055074)	0.3350281143924861	0.4372429233926625	1.4681825367843486	23.15%	TNNI3;CSRP3;RYR2;TRDN;CD40;CCL11;CDH5;STC1;ATP1B1;PTH1R;ATP2A3;RGN
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	0.3342295246342852	0.6420720594783331	1.4680946450478103	14.95%	RAPGEF3;TYROBP;CD53
defense response to bacterium (GO:0042742)	0.33488290893908	0.43102918487656117	1.467332011520877	18.53%	S100A9;STAB1;PLA2G2A;S100A8;FCER1G;GBP4;FGR;AQP1;LYZ;COLEC12;PYCARD
mitotic cytokinesis (GO:0000281)	0.5911312661729834	-0.3945481003165106	-1.466451163263264	20.77%	USP8;CKAP2;MYH10;RACGAP1;ECT2;STAMBP;ANK3;EFHC1;STMN1
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	0.5914182648433244	-0.41827953089886	-1.4646998605144657	14.31%	SMAD2;NREP;TWSG1;ITGA3;SFRP4;FST;FSTL1
renal absorption (GO:0070293)	0.33963685267222615	0.6621698977211081	1.4646691510985392	3.85%	HBB;KCNQ1
regulation of cardiac muscle hypertrophy (GO:0010611)	0.33918666046020884	0.5647921453070787	1.4644365798456214	3.65%	MLIP;CAV3
positive regulation of viral process (GO:0048524)	0.5889352971184043	-0.361793256046219	-1.4639410709295182	30.92%	POLR2F;PPIA;TYRO3;HACD3;RSF1;SRPK2;PPIE;PABPC1;CNOT7
cellular protein catabolic process (GO:0044257)	0.5882220002804979	-0.384988865981302	-1.462725856752204	16.17%	CTSK;ADAMTS12;FAP;SPATA18;CASP8;MDM2
negative regulation of membrane protein ectodomain proteolysis (GO:0051045)	0.3430617118279523	0.7017703686675762	1.4622597774761816	3.89%	TIMP4;PTPN3
regulation of fatty acid oxidation (GO:0046320)	0.3475112003589898	0.6201243657068959	1.4599046672585139	25.63%	PDK4;MLYCD;PPARGC1A;SOX9;ACADVL
vacuolar acidification (GO:0007035)	0.5932318894301327	-0.512069797011754	-1.4595885128502126	35.52%	CLN5;DMXL2;ATP6AP2;CLN3;PPT1;GRN
cellular response to epinephrine stimulus (GO:0071872)	0.34886636414311023	0.6691519928278007	1.4584081762464627	3.85%	RYR2;KCNQ1
response to epinephrine (GO:0071871)	0.34886636414311023	0.6691519928278007	1.4584081762464627	3.85%	RYR2;KCNQ1
positive regulation of interleukin-1 beta production (GO:0032731)	0.3499510430639266	0.5661955815348638	1.4574881109762559	9.49%	LPL;TYROBP;EGR1;CD36
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	0.3512708957420634	0.6446935235318197	1.4564264267341367	8.36%	CD74;LAPTM5
positive regulation of granulocyte chemotaxis (GO:0071624)	0.34966896641563056	0.6003152238811438	1.4558202768204163	17.76%	CD74;THBS4;CCL21;DAPK2
positive regulation of neutrophil migration (GO:1902624)	0.34966896641563056	0.6003152238811438	1.4558202768204163	17.76%	CD74;THBS4;CCL21;DAPK2
positive regulation of neutrophil chemotaxis (GO:0090023)	0.34966896641563056	0.6003152238811438	1.4558202768204163	17.76%	CD74;THBS4;CCL21;DAPK2
intracellular cholesterol transport (GO:0032367)	0.5992869704206039	-0.5260426551079678	-1.4557364070399958	22.09%	SERAC1;LDLR;STARD4;NPC2;NPC1
hydrogen peroxide catabolic process (GO:0042744)	0.3492162338907016	0.6245696304146117	1.455558908949947	12.25%	HBB;PXDNL;HBA1
cilium assembly (GO:0060271)	0.5963068748917463	-0.24583886972290667	-1.4551696534907286	36.49%	ARMC9;HAUS7;RAB23;FLNA;TTC8;KIF3C;TUBA1A;NDE1;DYNLL1;CC2D2A;BBOF1;ACTR3;SPAG16;DZIP1;CLUAP1;KIAA0586;EXOC5;EXOC4;DYNC1H1;WDR11;TMEM138;B9D1;EXOC6;BBS7;ARF4;GALNT11;RAB8A;C2CD3;DYNC2LI1;RABL2B;IFT57;BBIP1;RAB11A;PDE6D;ACTR2;IFT52;CETN2;IFT43;WDR19;DYNLRB1
cellular response to retinoic acid (GO:0071300)	0.34928704581008296	0.5545051654060714	1.455079691671298	23.60%	TESC;EPHA3;AQP1;WNT6;WNT9A;SOX9;TWF2
regulation of potassium ion transmembrane transporter activity (GO:1901016)	0.34919132574551287	0.5768596231173371	1.4546905010724296	20.34%	CAV3;ACTN2;CASQ2;ATP1B1;ATP1B2
positive regulation of nitric oxide biosynthetic process (GO:0045429)	0.3528716984907485	0.6102002776307581	1.4523522120090746	12.61%	HBB;CD36;KLF4;KLF2
positive regulation of nitric oxide metabolic process (GO:1904407)	0.3528716984907485	0.6102002776307581	1.4523522120090746	12.61%	HBB;CD36;KLF4;KLF2
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	0.6002157292435526	-0.6181951071577946	-1.4521620501730326	18.51%	FAS;BAX;BOK
protein polymerization (GO:0051258)	0.35282421298609745	0.4782551059246094	1.4519346791773609	33.83%	FAM107A;COBL;TPPP3;AIF1;CASQ2;PREX1;MAPT;TPPP;CASQ1;DIAPH1;MSRB2
positive regulation of protein targeting to membrane (GO:0090314)	0.6007726374030682	-0.5029624752957403	-1.4502465041300208	32.88%	CEMIP;MTCL1;ANK3;TCAF1;ITGB1BP1;FYN
regulation of DNA recombination at telomere (GO:0072695)	0.5935033314720395	-0.6046651999211861	-1.4497554472481222	0.31%	POLR2F
negative regulation of DNA recombination at telomere (GO:0048239)	0.5935033314720395	-0.6046651999211861	-1.4497554472481222	0.31%	POLR2F
regulation of extracellular matrix assembly (GO:1901201)	0.357113016466968	0.6919585093777012	1.4496753747221152	3.76%	RGCC;TIE1
RNA metabolic process (GO:0016070)	0.5904113624437274	-0.32747988968643604	-1.449354170523666	59.44%	POLR2F;RNASEL;FTO;METTL14;ATXN1;HNRNPC;RBPMS;RNASEH2B;HNRNPH3;DDX24;HNRNPR;DHX36;HNRNPA1;RBM3;SNRNP40;HNRNPH1;HNRNPU;DDX3X;FASTKD2;POLR2L;SUPV3L1;PABPN1;POLR2A;POLR2I;PNPT1;MRPL44;FASTKD1
negative regulation of autophagosome assembly (GO:1902902)	0.5887435996751937	-0.6235066366677109	-1.448484694494877	28.66%	NUPR1;FEZ1;SEC22B;PHF23
regulation of protein kinase C signaling (GO:0090036)	0.3596305621277884	0.6212676221409278	1.4481966433242168	22.76%	CD40;FLT4;ADRA1A;GPD1L;DGKG
positive regulation of protein modification process (GO:0031401)	0.3654657698261559	0.37073437397264836	1.445223246854967	19.95%	CD74;HLA-DRB1;PECAM1;IGF2;RAPGEF3;EFNA1;CD40;FLT4;TEK;KDR;VEGFD;CSF1R;C3;CDH5;SEMA4D;ENG;RAMP1;PGF;SOX9
response to vitamin D (GO:0033280)	0.36456410957298346	0.6530538412437866	1.4451718648170229	11.17%	FES;BGLAP;SPP1
fatty-acyl-CoA biosynthetic process (GO:0046949)	0.5946212657181478	-0.37648598034170333	-1.4449493588374103	35.23%	SCD;ELOVL6;ACACA;SCD5;ACLY;FASN;ACSL3;HACD2;PPT1;ELOVL5;ACSL4;HSD17B12;HACD1
negative regulation of angiogenesis (GO:0016525)	0.36462661551162834	0.4305807087124258	1.4446933714403314	15.86%	THBS4;CLDN5;RGCC;STAB1;ECSCR;NPR1;TEK;KLF4;COL4A3;KLF2;PPARG
antigen receptor-mediated signaling pathway (GO:0050851)	0.36447279128066984	0.41879547564500896	1.444316976415479	12.80%	HLA-DRB1;HLA-DRA;BTNL9;HLA-DPA1;HLA-DRB5;HLA-DQB1;CD79B;CD38
positive regulation of lymphocyte proliferation (GO:0050671)	0.3669095920041254	0.47216901013285495	1.4428297435899424	18.89%	CD74;HLA-DPA1;CD40;HLA-DMB;AIF1;CD38;CD274;HLA-DPB1
regulation of dendrite development (GO:0050773)	0.3662951676328421	0.540221095180476	1.442662976923082	21.43%	COBL;PACSIN1;BMP5;MARK1;SEMA4D;PTN
phosphatidylserine acyl-chain remodeling (GO:0036150)	0.36673728785096643	0.5852997164927848	1.4420374002227627	13.16%	PLA2G2A;PLA2G4B;PLA2G5;MBOAT1
positive regulation of nucleic acid-templated transcription (GO:1903508)	0.36608601331574475	0.34053814554138667	1.441886325993748	34.52%	CD74;NKX2-5;HLA-DRB1;SOX18;TESC;FOS;PDGFB;ZBTB16;NOTCH4;IRX6;EGR1;RORC;IRF6;KLF4;HEY1;NR0B2;LYL1;SPP1;PRDM16;KLF2;CD38;ESRRG;TAL1;AFAP1L2;PPARG;PPARGC1A;IRF7;ACVRL1;JUN;MAFB;CDKN1C;SOX9;SNAI1;HIPK2;TBX5;FLI1;HES1;SCX;MRPL12;BCL3;KCNH2;EBF3;NFIL3;KAT2A;ZMIZ1;ETS1;GATA6;DYRK1B;IRF1;KMT2B;SFRP1;MAP3K5;MITF;HEY2;NR1D1;CASZ1;CEBPB;FZD4;CAPN3;CAND2;EGFR;MLLT11
positive regulation of signaling receptor activity (GO:2000273)	0.3653850393385369	0.537575609971989	1.4417652825682583	14.29%	ADRA2B;AREG;SHANK3;ADRA2C;ADRB2
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	0.367017278635271	0.445057183317884	1.4406895825675783	15.46%	PDGFB;FLT1;MYOC;GH1;PDGFD;TEK;KDR;HCLS1;FGR;SEMA4D
regulation of hippo signaling (GO:0035330)	0.6033027936602987	-0.5652270087167531	-1.4402887782990068	24.04%	IQCJ-SCHIP1;AJUBA;VGLL4;DLG5
response to cadmium ion (GO:0046686)	0.3712663897132228	0.5337332427127276	1.4384717000138914	27.66%	FOS;MT1M;MT1A;JUN;HAAO;MT1E;MT1X;HSF1
cellular response to low-density lipoprotein particle stimulus (GO:0071404)	0.3705797151759108	0.5898396300226042	1.4383258757772535	15.86%	LPL;FCER1G;CD36;PPARG
peptidyl-asparagine modification (GO:0018196)	0.6039891393004383	-0.4773383127404456	-1.4370005499043472	43.52%	OSTC;FUT8;MGAT2;OST4;STT3A;MGAT1;TUSC3;ALG8
protein N-linked glycosylation via asparagine (GO:0018279)	0.6039891393004383	-0.4773383127404456	-1.4370005499043472	43.52%	OSTC;FUT8;MGAT2;OST4;STT3A;MGAT1;TUSC3;ALG8
positive regulation of lipid metabolic process (GO:0045834)	0.3732609097450976	0.6874869771722384	1.4367657636347346	15.86%	APOA1;EEF1A2;PPARG
complement activation, lectin pathway (GO:0001867)	0.3738385380055796	0.6840960370522361	1.4360902005448513	12.18%	FCN3;COLEC11;KRT1
DNA-templated transcription, elongation (GO:0006354)	0.6039638845099229	-0.39569462938304484	-1.4354925803296048	60.59%	POLR2F;ELP4;MNAT1;GTF2H5;MLLT3;GTF2H1;TCEA1;ELOC;ELP2;TCEA2;POLR2L;POLR2A;POLR2I;PAF1;MLLT1;NELFB
negative regulation of cell-cell adhesion (GO:0022408)	0.37441555594321174	0.5115273008855424	1.4353935807006701	14.82%	RGCC;NOTCH4;APOA1;KLF4;PODXL
synapse organization (GO:0050808)	0.3766393659750355	0.4400348312408587	1.4340265505228844	14.51%	DOK7;C1QB;C1QC;C1QA;CACNB2;MYOT;SPOCK2;SHANK3;ELFN1
actin filament organization (GO:0007015)	0.3775085965851176	0.38125288995852613	1.4332454652600775	24.70%	TCAP;LMOD2;NRAP;NEBL;XIRP1;LMOD3;COBL;PROX1;EFS;AIF1;CORO1A;MYO7B;EMP2;RHOD;DMTN;TTN;ACTA1;ACTC1;FHOD1;SHROOM4
vascular associated smooth muscle cell development (GO:0097084)	0.3782791320346353	0.6481399468556244	1.4324875976593536	35.27%	RAMP2;ENG;HES1;HEY2;VEGFA;NOTCH1
endothelial cell proliferation (GO:0001935)	0.37775939666992364	0.6150324286898701	1.4322875382227342	17.54%	CD34;NRARP;TEK;ACVRL1
regulation of cell size (GO:0008361)	0.3796528266811264	0.6445255648705077	1.4310351320825885	4.05%	CAV3;RAP1GAP2
