Term	fdr	es	nes	gene %	lead_genes
leukotriene transport (GO:0071716)	0.0531526409936626	-0.7462663986022915	-1.916014418305812	6.93%	ABCC4;ABCC3;ABCC6;ABCC2
response to muscle stretch (GO:0035994)	0.009013892370599135	0.7277826907771442	1.9137450684895358	10.41%	RYR2;CSRP3;TCAP;NPPA;CAV3;SLC8A1
regulation of cell communication by electrical coupling (GO:0010649)	0.009073576266751475	0.7322721334592689	1.912922810448561	10.90%	TRDN;CASQ2;HRC;SLC8A1;CAV1
DNA replication-independent nucleosome assembly (GO:0006336)	0.05516291375594792	-0.4732066104320852	-1.9108319344834492	31.37%	KNL1;CENPK;CENPU;CENPI;ATRX;ASF1B;RSF1;CENPL;ITGB3BP;MIS18BP1;CENPO;CENPP;CENPC;CABIN1;SMARCA5;RBBP4
positive regulation of T cell activation (GO:0050870)	0.009424941994944308	0.6054177922330196	1.9102277626391093	21.72%	AIF1;CCL2;SIRPA;CD1D;VCAM1;CD209;LILRB2;NCKAP1L;GATA3;LEP;PYCARD;CD274;THY1;PTPRC;CCL5
regulation of dendritic cell differentiation (GO:2001198)	0.009558195414054222	0.8271031800277688	1.9091434632148385	14.03%	LGALS1;TMEM176A;TMEM176B;FCGR2B;LILRB2;LGALS3
cellular defense response (GO:0006968)	0.009666133929100453	0.6753291600061979	1.907849671531644	9.81%	LSP1;TYROBP;GNLY;MNDA;LILRB2;CX3CR1;CD5L
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	0.009743402017647229	0.6888839154253102	1.9068193618986806	10.41%	RYR2;CASQ2;HRC;ATP1A2;CACNA1C;SLC8A1
regulation of mitotic metaphase/anaphase transition (GO:0030071)	0.057043830178582514	-0.5187799234616979	-1.9059507173826074	21.25%	CENPE;DLGAP5;PLK1;CDC6;ESPL1;CCNB1;NEK6;USP44;FBXO5
regulation of neuron projection arborization (GO:0150011)	0.0575004289797573	-0.628361442074084	-1.9039939960100105	13.92%	MFSD2A;GRIP1;MACF1;MAP3K13;MYO9A
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	0.010337103172530894	0.8349929493109592	1.9036481272905081	12.81%	PLA2G5;APOB;AGT;LPL;PLA2G2A;CD36
histone exchange (GO:0043486)	0.05822276946507018	-0.5210860947679895	-1.901961662716711	31.37%	KNL1;CENPK;CENPU;CENPI;RSF1;CENPL;ITGB3BP;MIS18BP1;CENPO;CENPP;CENPC;SPTY2D1;SMARCA5;RBBP4
eosinophil chemotaxis (GO:0048245)	0.010635027961119382	0.7843265217469012	1.9007858312079464	14.03%	CCL11;CCL2;CCL4;CCL13;CCL8;CCL21;LGALS3
eosinophil migration (GO:0072677)	0.010635027961119382	0.7843265217469012	1.9007858312079464	14.03%	CCL11;CCL2;CCL4;CCL13;CCL8;CCL21;LGALS3
positive regulation of ATPase activity (GO:0032781)	0.010618614132091768	0.6069769876688745	1.9002921043885261	1.07%	MYL3;RYR2;MYBPC3;TNNT2;TNNT3;MYL4
negative regulation of tumor necrosis factor production (GO:0032720)	0.010653408432569464	0.646198028824251	1.899850451468529	18.36%	CD34;TLR4;SIRPA;ADIPOQ;POMC;GAS6;VSIR;SYT11;CIDEA;IRAK3
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	0.010665240801094867	0.5413046679289482	1.899418976841641	13.55%	RAMP3;S1PR1;RAMP1;VIP;ADRA2B;PTGIR;GPR4;RAMP2;TBXA2R;ADRA1A;ADCY5;ADCY4;PTH1R;ADRA2C;ADGRD1;GLP1R;CXCL10;ADGRL4;CALCRL;ADM
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	0.01078884272062181	0.5113794990434395	1.8982794103879408	21.36%	IGF2;TNFRSF14;GH1;PECAM1;AGT;NTF3;GHR;RELN;TREM2;ITGA5;ITGB3;THBS4;CD74;PDGFB;SFRP1;VTN;ITGB2;HGF;FGF7;ANGPT1;ENPP2;HAX1;CSPG4;PTPRC;HCLS1
regulation of telomere maintenance via telomerase (GO:0032210)	0.06009338394013726	-0.41388789801045767	-1.8971894278836159	30.86%	AURKB;ATM;SRC;DCP2;PRKCQ;ATR;TNKS;NEK2;XRN1;MAPKAPK5;HMBOX1;SMG6;HNRNPU;PIF1;TNKS2;CTNNB1;GNL3L
cellular response to cadmium ion (GO:0071276)	0.011133353844841556	0.647362443064194	1.8961718047883749	9.42%	MT1M;MT1A;MT3;MT2A;MT1HL1;MT1E;MT1X
regulation of endopeptidase activity (GO:0052548)	0.011247013440123655	0.5641232162823807	1.8952655256222224	15.52%	TIMP4;SERPINA3;SERPING1;AGT;PSMB9;SERPINA5;SPOCK1;VSIR;VTN;TIMP3;SERPINB9;SERPINB6;SERPINE1;PSMB8;SERPINF1
regulation of protein localization to cell cortex (GO:1904776)	0.06093609901090271	-0.7348686785287215	-1.8945082907306003	12.20%	PLK1;SAPCD2;GPSM2;EPB41
positive regulation of calcium ion import (GO:0090280)	0.011974481139910672	0.7871457499825286	1.8911249073830103	14.03%	RAMP3;CXCL12;CCL2;PDGFRB;PDGFB;LGALS3
positive regulation of lymphocyte migration (GO:2000403)	0.012267245012264552	0.7479670261194413	1.889236596932467	21.72%	CXCL12;TNFRSF14;AIF1;CXCL10;CCL21;JAM2;PYCARD;CCL5
negative regulation of ion transmembrane transporter activity (GO:0032413)	0.012399097506159104	0.8006679299357227	1.8882458649993896	11.81%	ACTN2;CASQ2;PLN;SLN;CAV3;GOPC
regulation of membrane depolarization (GO:0003254)	0.012345978596962117	0.7404409689472727	1.8879922729750118	18.83%	TBX5;GJA5;SCN5A;FHL1;CAV3;HCN4;RANGRF;SCN2B;GPD1L
interstrand cross-link repair (GO:0036297)	0.06484362286111954	-0.41371914377822355	-1.8869510782761647	17.62%	FANCD2;FANCI;FANCA;FANCM;DCLRE1C;FANCC;ERCC6L2;SLX4;ATR;RFWD3;RAD51AP1;MCM9;DCLRE1B
aminoglycan biosynthetic process (GO:0006023)	0.06434002506588596	-0.4525754819883132	-1.8867973020826845	17.97%	SDC1;HS6ST2;GALNT5;GPC2;AGRN;GPC6;PXYLP1;GPC4;UGDH;HS2ST1
cellular response to tumor necrosis factor (GO:0071356)	0.012443612669050225	0.47634604199319214	1.8866230731109839	30.58%	TNFRSF14;PLVAP;TNFRSF6B;CD40;CCL11;TNFRSF1B;CCL2;PSMB9;CCL14;CCL4;CCL13;CCL8;CCL18;GATA3;PID1;TNFSF12;TNFRSF4;ILK;SFRP1;HYAL1;GBP1;CRHBP;GBP2;CCL21;PSMB8;PSMB10;ZFP36;PSMA6;PSMC1;PYCARD;PSMA2;CIB1;TNFSF13;PSMB6;CCL5;BIRC3;PSMB3;COMMD7;TNFRSF25;PSMA1;PSMC3;NR1D1;PSMD4;PSME1;PSMB4;PSMC5;CD58;YBX3;PSMA7;PSMB7
regulation of sodium ion transmembrane transport (GO:1902305)	0.012731942926084521	0.6316200939793151	1.884814259173325	18.83%	FXYD1;SCN5A;FGF12;FXYD5;CAV3;SCN4B;SNTA1;FXYD6;RANGRF;SCN2B;GPD1L
potassium ion transport (GO:0006813)	0.012879116429979435	0.5310493576078631	1.8838330687130294	23.20%	KCNJ4;KCNA5;ATP1A2;AQP1;KCNJ12;KCNJ5;KCNMB1;KCNQ1;KCNK17;KCNJ8;KCNIP2;KCNK13;KCNN2;SLC1A3;HCN2;KCND3;NALCN;KCNAB2;KCNA2;HCN4;ABCC9;KCNN3;KCNH2;KCNK3;SLC24A3;KCNA4;KCNMB2
regulation of cardiac muscle cell contraction (GO:0086004)	0.013187826298480358	0.6126004813147273	1.882008650462143	17.56%	RYR2;GJA5;PLN;SCN5A;PKP2;CACNA1C;CAV3;CAV1;CTNNA3;HCN4;RANGRF
mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	0.01330443296843077	0.7045603200170405	1.8811499247966454	25.54%	UQCRHL;UQCRH;UQCRQ;CYC1;UQCR11;UQCR10;UQCRC1;UQCRFS1;UQCRB;CYCS;UQCRC2
negative regulation of peptidase activity (GO:0010466)	0.01328954717058163	0.5759153397340605	1.8807181994284263	25.32%	TIMP4;SERPINA3;SERPING1;AGT;SERPINA5;SPOCK1;VTN;TIMP3;SERPINB9;SERPINB6;SERPINE1;CSTA;SERPINF1;ECM1;TIMP1;SERPINE2;CST7;PARK7;UBXN1
protein localization to condensed chromosome (GO:1903083)	0.06702384914347914	-0.618495476789321	-1.8804320460663602	32.47%	KNL1;CDK1;TTK;AURKB;MTBP;ZWILCH;SPDL1;BUB3;CHAMP1
regulation of vascular associated smooth muscle contraction (GO:0003056)	0.06731127621479435	-0.7865294249272767	-1.878831340950871	21.40%	ATP2B1;CHRM3;ZDHHC21;DOCK5;DOCK4
negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	0.01406149026068139	0.6610158580429606	1.877102031837727	6.40%	TRDN;CASQ2;PLN;ATP1A2;SLN
positive regulation of heart rate (GO:0010460)	0.014922327414414675	0.7045988292013092	1.8727120849149808	14.53%	RYR2;HRC;ADRA1A;NPPA;KCNQ1;ADM;TPM1
positive regulation of heart contraction (GO:0045823)	0.014954730182514546	0.7059698278534572	1.8722838151771333	7.84%	RYR2;HRC;ATP1A2;APLN;ADRA1A;NPPA;KCNQ1
response to cadmium ion (GO:0046686)	0.014920631695390311	0.6339866950007674	1.8719629016080983	9.42%	MT1M;MT1A;MT3;MT2A;MT1HL1;MT1E;MT1X
potassium ion import across plasma membrane (GO:1990573)	0.014881860085833212	0.649147974205433	1.8717101839567043	20.57%	ATP1A3;KCNJ4;ATP1A2;KCNJ12;KCNJ5;KCNJ8;ATP1B2;HCN2;HCN4;ABCC9;KCNH2
chemokine-mediated signaling pathway (GO:0070098)	0.015623173803091679	0.5983353320598133	1.8677718535470218	13.46%	CXCL12;CCL11;CCL2;CCL14;CCL4;CCL13;CCL8;CCL18;ACKR3;CXCL10;CCL21
cytoplasmic translation (GO:0002181)	0.015715961810980193	0.5036742471926405	1.866822764709425	42.78%	RPL17;RPS17;TMA7;RPL36A;RPS10;RPS25;RPL26;RPS27;RPL27;RPL38;RPL21;RPL41;RPL9;RPS12;RPS3A;RPS18;RPL35;RPLP1;RPS26;RPS13;RPL10;RPS16;RPS11;RPL24;RPL19;RPS15;RPS27A;RPL26L1;RPS28;RPL30;RPL34;EIF2B3;RPL8;RPS7;RPSA;RPL5;RPL23A;RPL39;RPL29;RPL7;RPL11;DRG1;EIF4A1;RPS21;RPL13A;EIF3I;RPL36;EIF4A2;RPS14;RPL35A;RPL18A
regulation of intracellular pH (GO:0051453)	0.07780547041323956	-0.5577090796231263	-1.8621016535315305	14.55%	SLC4A4;SLC9A7;CFTR;SLC4A7;SLC4A8;SLC9A3;SLC9A2;SLC4A5
positive regulation of chemotaxis (GO:0050921)	0.016797566559492785	0.5979580277057757	1.8619457289320636	13.46%	RARRES2;AIF1;PDGFRB;CDH13;NTRK3;TREM2;SMOC2;PDGFB;PTN;HSPB1;CCL21
positive regulation of mononuclear cell migration (GO:0071677)	0.017595155341350165	0.6513619050056046	1.8585582180798492	16.09%	CXCL12;AIF1;DEFB124;GAS6;CXCL10;SERPINE1;LGALS3;JAM2
atrial cardiac muscle cell action potential (GO:0086014)	0.01757227039262282	0.7497523211808199	1.8582988694035558	11.43%	KCNA5;SCN5A;KCNJ5;KCNQ1;CACNA1C;KCNN2
zinc ion homeostasis (GO:0055069)	0.017390999406234148	0.6734031884962358	1.8582130099217002	9.42%	MT1M;MT1A;MT3;MT2A;MT1HL1;MT1E;MT1X
cellular zinc ion homeostasis (GO:0006882)	0.017390999406234148	0.6734031884962358	1.8582130099217002	9.42%	MT1M;MT1A;MT3;MT2A;MT1HL1;MT1E;MT1X
cardiac muscle hypertrophy (GO:0003300)	0.017364749436622657	0.9032087527588015	1.8579178511570935	2.87%	RYR2;CSRP3;TCAP
meiotic sister chromatid cohesion (GO:0051177)	0.08020106185370945	-0.8147694541431987	-1.856782308235134	13.25%	BUB1B;BUB1;SGO2;SGO1
embryonic organ morphogenesis (GO:0048562)	0.017699805775097666	0.5966346548386602	1.856059405719857	12.41%	RYR2;SOX17;PDGFRA;HOXB3;HOXA4;HOXB4;FOXF1;RBPMS2;TBX20;SIX2;MFAP5;MESP1
membrane repolarization during cardiac muscle cell action potential (GO:0086013)	0.017820610471588692	0.7249007944341489	1.8554708901013253	12.64%	KCNA5;KCNJ5;KCNQ1;KCNJ8;KCNIP2;KCNN2;KCND3
cell morphogenesis involved in neuron differentiation (GO:0048667)	0.08092421978231597	-0.38812311661189475	-1.8546856188528422	17.39%	NRCAM;FGFR2;FARP1;MFSD2A;MAP2;SHTN1;DOCK7;PARD6B;CELSR2;SLITRK5;PAK3;MAP1B;TMEM106B;ATL1
neuron projection extension (GO:1990138)	0.0818618899020061	-0.5056295843544516	-1.8525303202805508	29.34%	SEMA3A;ALCAM;FLRT3;AUTS2;TMEM108;MAP1B;IQGAP1;USP9X;CYFIP1;NRP2;EIF2AK4;SPG11;CTNNB1
response to interferon-beta (GO:0035456)	0.018625922080141213	0.6603277066860054	1.8519422886280497	14.88%	XAF1;BST2;IFITM1;IFITM2;MNDA;IFI16;NDUFA13;IFITM3
vascular associated smooth muscle cell differentiation (GO:0035886)	0.018716862099794406	0.8180848890693979	1.8513335939863893	15.39%	HEY2;APLNR;RAMP2;ENG;MESP1;EFEMP2
negative regulation of hippo signaling (GO:0035331)	0.08212926607577364	-0.5710787472041704	-1.8510666017580966	27.83%	SHANK2;WWC1;CIT;DLG5;AJUBA;VGLL4;LIMD1
ATP-dependent chromatin remodeling (GO:0043044)	0.08289468199063117	-0.44764626573649313	-1.8491570853941421	31.37%	ARID1B;SMARCC1;ERCC6;CHD3;HDAC2;SMARCA4;CHD8;PBRM1;ARID1A;SMARCAD1;GATAD2B;SPTY2D1;SMARCA5;RBBP4
regulation of cardiac muscle cell apoptotic process (GO:0010665)	0.019240377736754247	0.7938006273106082	1.8488195711098665	6.44%	HAND2;GATA4;ENG;CAMK2A;NUPR1
aminoglycan catabolic process (GO:0006026)	0.08422266781368512	-0.5363251709706234	-1.8461965850293147	37.22%	SDC1;GPC2;AGRN;GPC6;GPC4;HPSE;GLB1;HSPG2;SDC3;HGSNAT;CTBS
smooth muscle cell differentiation (GO:0051145)	0.02075687930608215	0.8175465682159537	1.8425895923239886	15.46%	HEY2;EDNRB;APLNR;TBX18;TMEM204;HEY1
negative regulation of intracellular transport (GO:0032387)	0.020658097014330315	0.887736799723253	1.8425617462459358	4.54%	CRYAB;PLN;ADIPOQ
regulation of carbohydrate catabolic process (GO:0043470)	0.08615357018795318	-0.4171183976824874	-1.8424477086626203	41.51%	NUP210;NUP155;HIF1A;EP300;NUP205;NUP50;RANBP2;NUP58;NDC1;NUP188;POM121;NUP160;TPR;SEH1L;NUP93;NUP98;SCARB2;NUP214;NUP107;POM121C;SLC2A6;NUP153
CENP-A containing nucleosome assembly (GO:0034080)	0.08648499234109114	-0.513908736213624	-1.84026223788434	31.37%	KNL1;CENPK;CENPU;CENPI;RSF1;CENPL;ITGB3BP;MIS18BP1;CENPO;CENPP;CENPC;SMARCA5;RBBP4
CENP-A containing chromatin organization (GO:0061641)	0.08648499234109114	-0.513908736213624	-1.84026223788434	31.37%	KNL1;CENPK;CENPU;CENPI;RSF1;CENPL;ITGB3BP;MIS18BP1;CENPO;CENPP;CENPC;SMARCA5;RBBP4
regulation of muscle system process (GO:0090257)	0.021469595214687394	0.7819992394029242	1.8392836066960032	14.53%	TNNC1;ATP1A2;MYL9;SLN;TNNC2;TPM1
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	0.02145123025428848	0.5683905286361618	1.8389653225458777	5.49%	TRDN;JPH2;DHRS7C;CASQ2;HRC;APLNR;CASQ1
regulation of interleukin-6 production (GO:0032675)	0.02141927919638291	0.5184219857115847	1.8386725269781408	19.40%	IL33;AIF1;TLR4;TYROBP;SIRPA;TSLP;TWIST1;LILRB2;NCKAP1L;TREM2;GAS6;LPL;CD74;SYT11;LEP;IL16;CD200;IRAK3;PYCARD
innate immune response (GO:0045087)	0.02156124042735835	0.4620206621544281	1.837761075204521	17.66%	RARRES2;CD40;TRIM4;TLR4;BST2;TYROBP;FCN3;KRT1;CFD;S100B;HCK;S100A12;MASP1;APOBEC3G;FGR;IFITM1;IFITM2;DEFB1;LCN2;TREM2;CX3CR1;PPARG;SAA1;MFAP4;IFI27;CD74;COLEC12;CXCL10;COLEC11;FCER1G;C3;TTC4;ANG;IFITM3;NLRP1;DHX58;APOL1;ISG15;RNASE2;TRIM34;IFI6
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	0.02207443987364835	0.7369401937215354	1.8354737717454364	15.61%	HRH2;CCL2;AGT;PTGIR;CHRM2;SSTR5;CALCRL;LPAR3
negative regulation of angiogenesis (GO:0016525)	0.022071478821138798	0.5083740544023583	1.8352032746329348	15.52%	KLF2;ECSCR;NPR1;PRL;DCN;NPPB;CLDN5;TEK;RGCC;PPARG;THBS4;THBS2;CXCL10;EMILIN1;STAB1;KLF4;SERPINE1;SERPINF1
regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	0.02196056686726373	0.6730801651593299	1.8352025143761663	10.88%	GJA5;SCN5A;KCNQ1;CAV3;KCNE4;SCN4B;SNTA1
potassium ion transmembrane transport (GO:0071805)	0.022096982435265252	0.5119911416993842	1.8341853996574948	22.65%	ATP1A3;KCNJ4;KCNA5;ATP1A2;KCNJ12;KCNJ5;KCNQ1;KCNE4;KCNK17;KCNJ8;KCNIP2;KCNK13;ATP1B2;KCNN2;SLC1A3;HCN2;KCND3;NALCN;KCNAB2;KCNA2;HCN4;ABCC9;KCNN3;KCNH2;KCNK3;SLC24A3;KCNA4
positive regulation of interleukin-1 production (GO:0032732)	0.02217413309521082	0.5879267141500465	1.833600442049198	19.40%	CASP1;TLR4;TYROBP;MNDA;IFI16;SAA1;LPL;HSPB1;CD36;IL16;NLRP1;P2RX7;PYCARD
cellular response to chemokine (GO:1990869)	0.022379058747142484	0.5847603395332184	1.832694387728958	15.74%	CXCL12;CCL11;CCL2;CCL14;CCL4;CCL13;CCL8;CCL18;ACKR3;CXCL10;CCL21;DUSP1
defense response to fungus (GO:0050832)	0.022440828143214346	0.7368158447862438	1.832070333579219	7.13%	S100A9;RARRES2;S100A8;S100A12;CX3CR1
kinetochore assembly (GO:0051382)	0.0922331718850479	-0.7777821485020785	-1.8318306323081066	5.22%	CENPF;CENPE;DLGAP5
cell junction disassembly (GO:0150146)	0.022870661222504373	0.8994375018380651	1.8303586512265086	7.13%	C1QB;C1QC;C1QA;CX3CR1
establishment of protein localization to mitochondrion (GO:0072655)	0.0229643700131685	0.5625138408325088	1.8298456829562442	34.09%	TSPO;TOMM7;ROMO1;TIMM8B;DNLZ;HK2;AIP;PINK1;FIS1;PAM16;MGARP;TIMM10;DNAJC19;CHCHD4;TIMM23;TOMM40L;MFN2;AIFM1;TIMM21;TIMM17B;TIMM13;TIMM9;TOMM5;TIMM44;GRPEL1
aerobic respiration (GO:0009060)	0.022861585106744037	0.632182587482631	1.8298128212706128	27.03%	UQCRHL;UQCRH;NDUFS7;SDHB;UQCR10;UQCRC1;BLOC1S1;NDUFS8;UQCRB;MDH2;MTFR1L;UQCRC2;SURF1
cellular response to amyloid-beta (GO:1904646)	0.023322083889427227	0.5910927249887731	1.8279125055449263	15.16%	ATP1A3;TLR4;VCAM1;NGFR;FCGR2B;TREM2;GRIN2A;CASP4;CD36;NTRK1
fatty acid elongation (GO:0030497)	0.09447871106827074	-0.6286971710511973	-1.827608092476275	9.67%	ELOVL6;ELOVL7;HACD3;HACD4;ELOVL4
positive regulation of chemokine production (GO:0032722)	0.023722196071395946	0.5735309698646764	1.8264864803266	9.90%	IL33;AIF1;TLR4;ADIPOQ;TSLP;TWIST1;DEFB124;LPL;CD74
regulation of cytokine production (GO:0001817)	0.023694371175826092	0.48659622005943054	1.8262577808315896	22.29%	BTNL9;IL33;ACKR1;TREX1;SRGN;TNFRSF1B;SIRPA;AGT;MOG;FCGR2B;SNAI2;FGR;TREM2;IFI16;RGCC;GATA3;BCL6B;SAA1;SYT11;LEP;LURAP1;ACE2;CIDEA;ISG15;ALOX5;LTF;PTPRC;SLC11A1;SOD1;PTGER4
regulation of gap junction assembly (GO:1903596)	0.02366254775714327	0.8111219834463028	1.82605693579741	17.09%	TBX5;APLNR;AGT;CAV1;ACE2;ACE
epithelial cell development (GO:0002064)	0.09536092239781194	-0.5738710399087268	-1.8255944638694719	12.28%	GRHL2;EXPH5;RAB25;SIPA1L3;CLDN3;PKHD1;SLC4A7
negative regulation of endothelial cell apoptotic process (GO:2000352)	0.023745595510255315	0.6721770258482076	1.8254912003406583	18.77%	CDH5;RAMP2;TEK;GATA3;GAS6;SERPINE1;GATA2;ANGPT1;KDR
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	0.09569627135138221	-0.5004579490037677	-1.8241712049713261	20.23%	CHEK1;TICRR;PLK1;CDK1;DTL;ATM;TAOK1;BRCA1
cardiac cell development (GO:0055006)	0.02409392770733086	0.7551741166072736	1.823914182520276	15.19%	MYH6;TCAP;LRRC10;ALPK2;SLC8A1;MYH11
regulation of histone H3-K4 methylation (GO:0051569)	0.09515640275053652	-0.6029606159970375	-1.8238109953024635	29.35%	AUTS2;KMT2A;BRCA1;DNMT1;BCOR;DNMT3B;CTNNB1;PAXIP1
histone lysine demethylation (GO:0070076)	0.09451226247638016	-0.4865881689198055	-1.8236215945731156	43.92%	KDM5B;UTY;KDM5A;KDM6A;JMJD1C;KDM6B;KDM4B;KDM4C;PHF8;KDM2A;KDM3B;KDM2B;KDM5C;KDM1B;KDM3A;RIOX2
regulation of B cell proliferation (GO:0030888)	0.02458611071743984	0.6140053263700134	1.8219908458558915	12.10%	CD40;TYROBP;FCGR2B;MNDA;NCKAP1L;CD38;CD74;TNFRSF4;CD300A
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	0.09581427622226212	-0.5691282418838673	-1.820742391263814	34.90%	CENPE;KIF2C;CDT1;NDC80;NUF2;CENPC;SEH1L;CHAMP1;MAD1L1
cytoskeleton-dependent intracellular transport (GO:0030705)	0.09561988281989507	-0.5099112892795791	-1.819861394062703	11.54%	KIF1A;MYO10;HOOK1;CCDC88C;HOOK3;CCDC88A
positive regulation of nitric oxide biosynthetic process (GO:0045429)	0.02541676795586051	0.702407539189109	1.8194230866982333	12.88%	KLF2;HBB;TLR4;ASS1;CD36;KLF4
positive regulation of leukocyte chemotaxis (GO:0002690)	0.02583158984696211	0.5442157287397728	1.8177804565968736	21.72%	CXCL12;RARRES2;AIF1;CMKLR1;DEFB124;GAS6;VEGFD;CXCL10;PTN;SERPINE1;VEGFC;MSTN;IL34;VEGFB;PGF;CCL5
regulation of cell communication (GO:0010646)	0.026159668975658613	0.5860081010946347	1.8164823484031076	15.17%	RYR2;TRDN;CASQ2;GJA5;TBX18;SLC8A1;GRK5;IGFBP7;TYMP
regulation of immune response (GO:0050776)	0.026072125418899448	0.47515439803147125	1.8164132040487382	15.93%	CD34;CD40;CD300LG;TYROBP;ICAM2;FCGR3A;COL1A2;CD1D;PDCD1;VCAM1;FCGR2B;FGR;IFITM1;SIGLEC9;LILRB2;TREM2;KLRF1;FCER1A;CLEC2B;FCGR3B;COLEC12;OSCAR;LAIR1;ITGB2;CD300A;C3;FCGR2A;DHX58
positive regulation of calcium ion transport into cytosol (GO:0010524)	0.026350913584647126	0.6146512065910038	1.815353073823343	20.89%	RAMP3;APLNR;P2RX3;CASQ1;CAV1;CXCL10;P2RX5;P2RX7;CAPN3;THY1
detection of mechanical stimulus involved in sensory perception (GO:0050974)	0.09873786365037251	-0.67113270565584	-1.8149056625734614	6.38%	ADGRV1;COL11A1;KIT;WHRN
regulation of sequestering of triglyceride (GO:0010889)	0.02655765448877746	0.7358370387414629	1.8143310191728568	19.83%	FITM1;PLIN5;TREM2;PPARG;LPL;CIDEA;PNPLA2;FITM2
regulation of potassium ion transport (GO:0043266)	0.026542750744585234	0.662570347319174	1.814094463723468	20.57%	ACTN2;CASQ2;KCNA5;VIP;FHL1;KCNIP2;KCNN2;KCNAB2;KCNIP3;KCNH2
regulation of monocyte chemotaxis (GO:0090025)	0.026422647800039594	0.6518383177413303	1.8140554213816955	21.72%	CXCL12;AIF1;DEFB124;SLAMF8;CXCL10;SERPINE1;DUSP1;NBL1;CCL5
positive regulation of lipid kinase activity (GO:0090218)	0.026432684830830753	0.6295048661120565	1.813807774795093	13.46%	PDGFRA;PDGFRB;FGR;EEF1A2;TEK;PDGFB;FLT1;TNFAIP8L3;CCL21
type I interferon signaling pathway (GO:0060337)	0.02636855195166793	0.548935015914998	1.8133436216591339	20.78%	XAF1;BST2;IFITM1;IFITM2;IFI27;OAS2;GBP2;IFITM3;PSMB8;IFI35;ISG15;IFI6;IFIT3;IRF9;IFIT1
cellular response to type I interferon (GO:0071357)	0.02636855195166793	0.548935015914998	1.8133436216591339	20.78%	XAF1;BST2;IFITM1;IFITM2;IFI27;OAS2;GBP2;IFITM3;PSMB8;IFI35;ISG15;IFI6;IFIT3;IRF9;IFIT1
positive regulation of histone methylation (GO:0031062)	0.09916045914959976	-0.5045419486174163	-1.8132577802467482	29.35%	TET1;AUTS2;RIF1;KMT2A;BRCA1;DNMT1;MTF2;DNMT3B;CTNNB1;PAXIP1
positive regulation of calcium-mediated signaling (GO:0050850)	0.026307068409785445	0.8661893040948758	1.813137458050939	13.43%	P2RX3;CDH13;CCL4;TREM2;P2RX5
cellular response to alkaloid (GO:0071312)	0.026662105353719674	0.7539260733173302	1.8115901693547345	12.17%	RYR2;CASQ2;TGM2;SLC8A1;CRHBP
negative regulation of cytokine production (GO:0001818)	0.02700218153632146	0.4687363644866903	1.810355945225449	19.52%	VSIG4;CD34;SRGN;TLR4;TYROBP;CMKLR1;SIRPA;LAPTM5;APOD;ELANE;FCGR2B;NCKAP1L;TREM2;RGCC;GAS6;UBA7;APOA1;VSIR;GBP1;ABCD2;SYT11;KLF4;CIDEA;DLL1;UBE2L6;DHX58;ISG15;ZFP36;CD200;DDIT3;IRAK3;PYCARD;CD274
negative regulation of potassium ion transport (GO:0043267)	0.02709973197023044	0.7671051135811789	1.8095181483146763	10.90%	ACTN2;CASQ2;VIP;CAV3;CAV1
cellular response to lipid (GO:0071396)	0.027145603293872778	0.45196601108956463	1.809123328227527	19.52%	RAMP3;ATP1A3;LDOC1;ATP1A2;AQP1;CASP1;TLR4;CARD16;TNFRSF1B;CCL2;SIRPA;CTSG;CD14;LILRB2;CX3CR1;PDK4;ADCY5;PID1;TFPI;WNT6;LPL;SFRP1;CXCL10;WNT11;CRHBP;NDUFA13;SERPINE1;TICAM2;ZFP36;RORC;SPP1;TWF2;PYCARD;CD274
regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	0.02703925727491939	0.7341879247978667	1.8091012116364955	10.90%	TRDN;TBX5;HRC;CAV1
receptor internalization (GO:0031623)	0.02695708757591015	0.5600032401875797	1.8089784766098904	13.55%	RAMP3;RAMP1;RAMP2;ACKR3;CAV3;CAV1;ITGB2;CD36;CALCRL;FCER1G;ADM
positive regulation of MAPK cascade (GO:0043410)	0.027041572808483696	0.4487885555907227	1.8083447073838943	14.35%	IGF2;RAMP3;PLA2G5;HAND2;GH1;CD40;CCL11;GATA4;CCL2;PDGFRA;ADRA2B;PIK3R6;PDGFRB;MT3;LAPTM5;CCL14;S100A12;ELANE;MARCO;CCL4;CCL13;DIRAS1;NTRK3;TREM2;CCL8;CCL18;ADRA1A;TEK;GAS6;ACKR3;ADRA2C;CD74;PDGFB;FLT1;PLA2G2A;CD36;TNFAIP8L3;CCL21;NTRK2;LEP;DDT
